ORIGINURI,ID,UUIDHISTORY,ISCOGROUPCODE,CODE,PREFERREDLABEL,ALTLABELS,DESCRIPTION,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED
http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0,key_16437,"fbeceaea-0ee6-4296-88b3-904c66ac2ebe
0efef4cc-76ba-44d9-bf8c-8fe5c5defcbc
ab6a37e5-890d-4dbd-af75-c2efe1351080",2141,2141.4.1,ingénieur de fabrication/ingénieure de fabrication,"ingénieure de fabrication
ingénieur de fabrication",Les ingénieurs de fabrication/ingénieures de fabrication conçoivent des procédés de fabrication pour différents types de procédés de production. Ils/elles intègrent ces spécificités et ces contraintes imposées par l’industrie ou le produit fabriqué aux principes généraux de fabrication dans la conception et la planification des procédés de fabrication.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6833077e-e521-4605-bc1a-893f4b3d811c,key_16438,"ec9a8ed1-d9e7-4aec-bc62-eebee985a3d9
7412510a-7036-4c11-b06a-861a64c672a4
8c2e48ec-4c15-4e16-86c0-3a7c66e5abb2",2163,2163.4,chargé de projets recherche et développement textile/chargée de projets recherche et développement textile,"chargée de projets recherche et développement textile
chargé de projets recherche et développement textile","Les chargés de projets recherche et développement textile/chargées de projets recherche et développement textile innovent et conçoivent des produits textiles pour l’habillement, des textiles ménagers et des textiles techniques (par exemple, l’agriculture, la sécurité, la construction, la médecine, la technologie mobile, la protection de l’environnement, le sport, etc.). Ils/elles appliquent des principes scientifiques et techniques pour développer des produits textiles innovants.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6837611a-7093-40fb-9e7f-74947bf6f54f,key_16439,"9bab28dc-c432-46db-8f10-1160ada5a72a
11bfb70c-e28d-4d95-8f4a-4cdef4f77a45
f75f69c1-fb48-4dc2-8544-b37730f276c5",8181,8181.3,conducteur de four en industrie céramique/conductrice de four en industrie céramique,"conducteur de four en industrie céramique
conductrice de four en industrie céramique","Les conducteurs de four en industrie céramique cuisent des produits en argile, tels que des briques, des canalisations d’égout ou des carreaux, au moyen de fours intermittents ou à tunnel. Ils règlent les valves, contrôlent la température aux thermomètres, surveillent les fluctuations éventuelles et assurent l’entretien des fours.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/68450507-b4a0-40e0-895b-385fe705be10,key_16440,"a20d4bb4-4708-4127-bc89-53cd2dd3a24f
8be91b4e-521d-4d83-8d97-152435d60988
ed0ea4db-e0eb-4ea6-857c-4ba3b61844ae",4223,4223.1.1,standardiste aux urgences médicales,,"Les standardistes aux urgences médicales répondent aux appels urgents adressés au centre de contrôle, enregistrent les informations relatives à la nature de l’urgence médicale, l’adresse en question et toute information complémentaire, et envoient l’ambulance ou l’hélicoptère de secours le plus proche.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,key_16441,"90935637-5aa8-46ba-8030-e94471224fd5
fe4728d9-3095-4454-9b0b-f04c90a96c7c
51f135d3-a7d7-4ef5-9a6b-1e8723d5f2bc",2310,2310.1,enseignant-chercheur/enseignante-chercheuse,"enseignante en université
maîtresse de conférences
enseignant-chercheur
enseignante-chercheuse
enseignant en université
professeure des universités
professeur des universités/professeure des universités
enseignant en université/enseignante en université
professeur des universités
maître de conférences
maître de conférences/maîtresse de conférences","Les enseignants-chercheurs/enseignantes-chercheuses dispensent des cours aux étudiants titulaires d’un diplôme de l’enseignement secondaire supérieur dans leur domaine d’études spécialisé, qui revêt essentiellement un caractère théorique. Ils/elles peuvent avoir des titres tels que maître de conférences ou professeur. Avec leurs assistants d’enseignement et de recherche, ils/elles préparent les conférences et les examens, notent les communications et les examens, animent les pratiques de laboratoire, ainsi que les sessions de suivi et de retour d’informations à l’intention des étudiants. Ils/elles mènent également des recherches universitaires dans leur domaine respectif, publient leurs conclusions et se concertent avec leurs collègues universitaires.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/68ad860f-c5cd-420f-840f-993e3e813508,key_16442,"6654be7c-bb40-48c0-ae0e-a0fa3eea83f3
4b013dfa-1d5f-4fd5-a8fb-d0f6e5fba871
48719641-76c9-4655-a968-5165f71b9aa6",7543,7543.7.2,contrôleur qualité de biens de consommation/contrôleuse qualité de biens de consommation,"contrôleur qualité de biens de consommation
contrôleuse qualité de biens de consommation","Les contrôleurs qualité de biens de consommation évaluent des pièces assemblées de biens de consommation et de produits, pour vérifier le respect du cahier des charges et détecter les défauts, conformément aux exigences des clients et aux politiques organisationnelles. Les contrôleurs qualité de biens de consommation présentent les résultats et conclusions aux fins de l’établissement de rapports. Les défauts inspectés peuvent être déterminés comme des fissures, des griffures, des erreurs de ponçage ou des défauts afférents aux éléments mobiles.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/68bc2af1-96ea-4ec2-8b2f-5cde76472135,key_16443,"0cd686bb-ccbe-422f-a231-041715cfaec0
2519c203-ef89-4969-850f-39d0f365a5cc
66ca873e-ece8-499b-a7f1-81d7b286d3e4",3259,3259.5,technicien diététique/technicienne diététique,"technicien en diététique
technicienne en diététique","Les techniciens diététiques aident les diététiciens à programmer des programmes nutritionnels et à planifier les menus pour les patients dans le cadre d’un plan global de traitement sous la supervision d’un diététicien. Sous la supervision d’un diététicien, les techniciens diététiques assistent les diététiciens dans les examens de patients, la planification de la décharge pour l’alimentation des animaux et l’audit clinique, qui comprend un dépistage nutritionnel.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/68d973df-bf10-4bf7-9a1b-fbd9f604b9db,key_16444,"807c2e6b-0798-472b-a8a6-16cc219dc60b
00dff75b-db08-4a89-9395-28c3da00497b
97df49c5-c5ad-44d8-8897-e5ee370fd4fe",2131,2131.3,bioinformaticien/bioinformaticienne,"bio-informaticien
bio-informaticien/bio-informaticienne
bioinformaticien en études, recherche et développement/bioinformaticienne en études, recherche et développement
bioinformaticienne en études, recherche et développement
bio-informaticienne
bioinformaticienne
bioinformaticien en études, recherche et développement
bioinformaticien","Les bioinformaticiens/bioinformaticiennes analysent les processus biologiques à l’aide de programmes informatiques. Ils/elles maintiennent ou construisent des bases de données contenant des informations biologiques. Les bioinformaticiens/bioinformaticiennes collectent et analysent des données biologiques et peuvent également assister les scientifiques dans différents domaines, y compris la biotechnologie et la pharmaceutique. Ils/elles réalisent des recherches scientifiques et des analyses statistiques, et rendent compte de leurs résultats. Les bioinformaticiens/bioinformaticiennes peuvent également collecter des échantillons d’ADN, découvrir des schémas de données et mener des recherches génétiques.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/68dd0dfc-c8b0-4fd0-9a6e-b0864925fa56,key_16445,"cfcb5448-e24c-4fb6-a2ed-15f9a5f7ff37
c7ebd6f7-0045-412a-9c92-428985d86f90
402f8f54-f3ca-43d0-9012-60e58460433a",2320,2320.1.20,formateur de conducteurs ferroviaires/formatrice de conducteurs ferroviaires,"formatrice de conducteurs ferroviaires
formateur de conducteurs ferroviaires","Les formateurs de conducteurs ferroviaires/formatrices de conducteurs ferroviaires dispensent des cours aux futurs conducteurs professionnels du transport ferroviaire, tels que les conducteurs de trains, de tramways, de métros et de trolleys, sur le fonctionnement de leur véhicule ferroviaire, conformément à la réglementation. Ils/elles dispensent un enseignement théorique et technique pour adopter une conduite optimale et entretenir leur véhicule ferroviaire spécifique, observent et évaluent la pratique des élèves. Ils/elles sont également chargé-e-s d’aspects non liés à la conduite, tels que le service à la clientèle (dans le cas du transport de personnes) et les règlements relatifs aux mesures de sécurité.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/68f4fdd9-182c-4c0d-a73d-f767b8a8355e,key_16446,"2ab7bdb8-b393-4c34-82bc-172da72fe2cf
83e7b3d7-dbd9-490c-bf54-5b07256bfbba
9aa1aa3e-6d48-4fd9-a24b-1b3927f5ee4e",2131,2131.4.1,biologiste en aquaculture,,"Les biologistes en aquaculture appliquent les connaissances acquises dans le domaine de la recherche sur les animaux aquatiques et la vie végétale et leurs interactions entre eux et avec l’environnement, afin d’améliorer la production aquacole, de prévenir les problèmes liés à la santé animale et à l’environnement, et de proposer des solutions si nécessaire.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/68ffc53b-6067-4fe7-bd85-c96f4a6c1e45,key_16447,"0059984d-6dd5-41af-bdbf-8498e4846c7a
a08f3ea0-83ff-4c4c-abb8-79a383c729bc
899f9c44-cd5b-4f07-b43b-6ef44395209e",2131,2131.5,spécialiste en biotechnologie alimentaire,"experte en biotechnologie alimentaire
expert en biotechnologie alimentaire
ingénieur en biotechnologie alimentaire
biotechnologiste alimentaire
ingénieure en biotechnologie alimentaire","Les spécialistes en biotechnologie alimentaire étudient le cycle de vie des denrées alimentaires, de leur conservation jusqu’à leur détérioration, et les agents pathogènes présents dans la chaîne alimentaire. Ils/elles mènent des recherches sur les maladies d’origine alimentaire et s’efforcent de les comprendre afin de les prévenir. Ils/elles veillent à ce que les produits alimentaires respectent la législation en matière de santé et de sécurité alimentaires.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/691c86d9-d88f-440f-b885-7ed9726f782c,key_16448,"0fddae95-5ca7-4795-a344-997ef3e0c064
6ed30917-e062-4e5b-84a0-b47530e9a4a7
efb3224b-7d9d-4efe-a53f-c9071c7c767f",1420,1420.4.12,gérant de magasin de produits logiciels et multimédias/gérante de magasin de produits logiciels et multimédias,"gérante de magasin de produits logiciels et multimédias
responsable de magasin de produits logiciels et multimédias
gérant de magasin de produits logiciels et multimédias",Les gérants de magasin de produits logiciels et multimédias/gérantes de magasin de produits logiciels et multimédias assument la responsabilité des activités et du personnel dans des magasins spécialisés.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/691d30cc-6b2c-4025-89b4-3e719fe664c7,key_16449,"7ec6f79c-2adf-4415-95a6-93535ed1d4eb
d01b16a6-3bd7-4ff4-a0d3-e1a3ce32a675
24fe6b2c-a682-4978-9315-5a535a98f2e4",2621,2621.6,responsable des expositions,,"Les commissaires d’exposition organisent et affichent des œuvres d’art et des artefacts. Ils travaillent dans et pour les musées, les galeries d’art, les musées de la science ou de l’histoire, les bibliothèques et les archives, ainsi que dans d’autres institutions culturelles. En général, les commissaires d’exposition travaillent dans les domaines de l’exposition artistique et culturelle et dans tous les types d’événements.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/691ec040-f5ad-47ef-8698-03212d66dbbf,key_16450,"bf4a1bd3-d549-4c44-94df-efd452928a80
1c1de6bc-3ef9-437b-9102-c29ca374eb88
b7cb50f8-b952-4317-84db-b63c7b82de6b",7214,7214.3,charpentier en structures métalliques/charpentière en structures métalliques,"charpentier en structures métalliques
charpentière en structures métalliques","Les charpentier/charpentières en structures métalliques installent des éléments structurels métalliques dans des constructions. Ils/Elles construisent des charpentes en acier pour des bâtiments, des ponts et d’autres structures. Ils/Elles posent des barres métalliques, ou armatures, pour former du béton armé.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/699057b7-7aeb-4b5c-bb90-01d935ff32c1,key_16451,"f8fba344-0ed8-43c9-a83a-aa1aec96e1b5
75f8f27b-b2be-4f1b-971c-5a10228b16ab
f55f5093-847a-4907-b05e-467a44c7cb6a",8341,8341.1,conducteur d'engins forestiers/conductrice d'engins forestiers,"conductrice d'engins forestiers
conductrice d'engins sylvicoles
chauffeuse d'engins forestiers
conducteur d'engins sylvicoles
conducteur d'engins forestiers
chauffeur d'engins forestiers","Les conducteurs d'engins forestiers effectuent des opérations à l’aide d’équipements spécialisés dans la forêt, afin d’entretenir, de récolter, d’extraire et de transporter le bois destiné à la fabrication de biens de consommation et de produits industriels.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/69bcbb0a-8d80-4ecd-b0a4-9adea2a40de2,key_16452,"6bbaeb94-9cfd-4aa9-8d53-2056169ef461
86093c61-5e3a-4785-8da2-aa9a7e123df5
efbaa0b7-b14b-421c-8e9a-599a93b286d0",2166,2166.9,graphiste,"designer graphiste/designeuse graphiste
graphiste conceptrice
designer graphiste
graphiste concepteur/graphiste conceptrice
graphiste illustratice
graphiste illustrateur/graphiste illustratrice
graphiste concepteur
graphiste illustrateur
designeuse graphiste","Les graphistes créent des textes et des images pour communiquer des idées. Ils/elles créent des concepts visuels à la main ou à l’aide d’un logiciel informatique, destinés à être publiés sur support papier ou en ligne, tels que des publicités, des sites web et des magazines.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/69c24e54-567c-4415-b59b-cda97fdbc50c,key_16453,"8f3488de-88d0-4b9f-a1a1-52585c7a9113
43aa57de-570d-49d5-a993-1c8772581acb
bfed631a-aa75-4188-939f-d40542513387",7534,7534.3.4,sellier-garnisseur en construction ferroviaire/sellière-garnisseuse en construction ferroviaire,"sellier-garnisseur en construction ferroviaire
sellière-garnisseuse en construction ferroviaire","Les selliers-garnisseurs/sellières-garnisseuses en construction ferroviaire créent des modèles et fabriquent et assemblent des composants d’aménagement intérieur pour le matériel roulant ferroviaire. Ils/Elles utilisent des outils électriques, des outils à main et des machines CNC pour fabriquer et monter les composants. Ils/Elles veillent à la qualité des matériaux de production et adaptent l’intérieur des wagons afin de poser les nouveaux composants.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/69e4e877-9d7a-4df0-973b-34defd318e26,key_16454,"89efb85d-7df6-4f64-9700-fe6eb07d3d1b
b26497eb-8c07-4de4-881c-f33b0ca37e38
2201e4f9-ab5f-4be1-a3a3-1f8d0cd1e399",9112,9112.1,agent de nettoyage avion/agente de nettoyage avion,"agent de nettoyage avion
agente de nettoyage avion","Les agents de nettoyage avion nettoient les cabines et les avions, après les vols. Ils aspirent ou nettoient l’intérieur de la cabine, brossent les sièges pour enlever les débris et arrangent les ceintures de sécurité. Ils vident les poches des sièges de tout déchet ou débris et arrangent les magazines, les fiches de sécurité et les sachets pour le mal de l’air. Ils nettoient également les cuisines et les toilettes.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/69e6db0b-30b4-4e0e-b95b-173f8bc3da73,key_16455,"1fe8a5a0-134f-4bd9-a897-f525e8e50f3a
158f2bad-ec26-425f-a1c2-3270dae3d5ff
e1a579fb-6e78-46ef-9c18-287e3faed6c5",2133,2133.1,technicien environnement aéroportuaire/technicienne environnement aéroportuaire,"technicienne environnement aéroportuaire
technicien environnement aéroportuaire","Les techniciens environnement aéroportuaire/techniciennes environnement aéroportuaire surveillent les questions environnementales telles que les émissions, la contamination et les activités liées à la faune et à la flore sauvages dans les aéroports. Ils/elles signalent les points d’attraction environnementaux pour les animaux tels que les décharges ou les zones humides situées à proximité. Ils/elles peuvent entreprendre d’étudier l’impact sur l’environnement des aéroports dans les communautés environnantes eu égard aux différentes formes de contamination produites par les aéroports. Ils/elles mettent en œuvre les règles visant à assurer le développement durable de l’aéroport.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6a0b0c4f-b57a-4978-a637-2c0adff65996,key_16456,"e8166622-5b17-45cc-b4d4-be76d855b0ca
1d583b47-8bd6-47cc-a189-b675b8897569
bfc176e5-237a-49c4-a155-62e534f91375",7514,7514.2,opérateur de moulin à huile/opératrice de moulin à huile,"technicien d’usine de trituration
technicienne d’usine de trituration
opératrice d’huilerie
opératrice de moulin à huile
opérateur de moulin à huile
opérateur d’usine de trituration
opérateur d’huilerie
technicienne d’huilerie
technicien d’huilerie
opératrice d’usine de trituration","Les opérateurs de moulins à huile/opératrices de moulins à huile supervisent le fonctionnement de moulins permettant d’extraire l’huile de graines oléagineuses suivant une technique artisanale.
	",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6a163fef-dee8-4583-82b0-13b76d8a27b2,key_16457,"9fc92c4c-26a0-4ad6-8228-cb1521c7c61f
25aa8154-083d-43fb-8cc1-078ec466556c
d8038be3-88be-478e-b3df-a62154b4bcb7",5223,5223.7.25,vendeur automobile/vendeuse automobile,"vendeur de véhicules neufs
vendeur automobile
vendeuse automobile
vendeuse de véhicules d'occasion
vendeuse de voitures
vendeuse de véhicules neufs
vendeur de véhicules d'occasion
vendeur de voitures","Les vendeurs/vendeuses automobile vendent des voitures et des véhicules dans des magasins spécialisés. 
 
 ",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6a167ceb-f847-4ef0-af47-89454c53770b,key_16458,"fea4d17a-b0cb-45a9-a113-49afc809e80b
820a924d-24ae-4ffc-9a70-91ac57f6fa07
d0ebb8e3-1c7d-4f56-bc09-f21c93a2fc7d",2635,2635.3.3,aide médico-psychologique,"intervenant en accompagnement médicosocial
intervenant en accompagnement médicosocial/intervenante en accompagnement médicosocial
intervenante en accompagnement médicosocial","Les travailleurs sociaux cliniques fournissent des services de thérapie, de conseil et d’intervention aux clients. Ils traitent les clients avec des luttes personnelles, à savoir les maladies mentales, les addictions et les abus, en plaidant pour eux et en les aidant à accéder aux ressources nécessaires. Ils mettent également l’accent sur l’incidence des questions de santé publique et de santé sur les aspects sociaux.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6a2270bc-3f69-4cfd-b99b-fdc2c70d1779,key_16459,"af4fc127-1874-409c-b24b-5670a7844fc5
2792ddb7-3432-4aaa-b35f-c41d764a48c7
85d8703a-eaab-4a61-aa30-88989879fa5f",5111,5111.2.2,hôte de croisière/hôtesse de croisière,"hôte de croisière
PNC
membre d'équipage de cabine
steward
hôtesse de croisière
steward de croisière
hôtesse
personnel navigant commercial","Les hôtes/hôtesses de croisière travaillent à bord d’un navire pour fournir des services aux passagers, tels que le service des repas, le ménage, l’accueil des passagers et la communication des procédures de sécurité.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6a29d804-f775-446c-bec7-35fc4e28ac97,key_16460,"9d276404-fab5-45ef-8538-e968b0e3d4a3
3e3a36bc-199a-4fb9-a3fa-cf27cd12f9d0
40a08cf1-51ab-41e4-b917-aead4c203dc0",2421,2421.2,consultant en gestion d’entreprise/consultante en gestion d’entreprise,"consultante en gestion d’entreprise
consultant en gestion d’entreprise","Les consultants en gestion d’entreprise analysent la position, la structure et les processus des entreprises et proposent des services ou des conseils pour les améliorer. Ils mènent des recherches et identifient des processus opérationnels tels que le manque d’efficacité financier ou la gestion des salariés, et élaborent des plans stratégiques pour surmonter ces difficultés. Ils travaillent dans des sociétés de conseil externes, où ils fournissent un point de vue objectif sur la structure et les processus méthodologiques d’une entreprise.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6a3d3d28-0ab6-49b0-9a32-697e5e104bf1,key_16461,"fcd06282-ed7e-4097-9d69-4fd39ab474f4
880f1584-7740-437c-96b4-882642c791c4
c9216613-ccf4-4686-b33e-21d2612cff15",2133,2133.11,pédologue,"ingénieur pédologue/ingénieure pédologue
ingénieure pédologue
ingénieur pédologue","Les pédologues effectuent des recherches et des études dans la discipline scientifique relative aux sols. Ils/elles fournissent des conseils sur la manière d’améliorer la qualité des sols afin de soutenir la nature, la production d’aliments ou les infrastructures humaines au moyen de techniques d’arpentage, de techniques d’irrigation et de mesures de réduction de l’érosion. Ils/elles veillent à conserver et à restaurer les terres soumises à une agriculture intensive ou aux interactions humaines.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6a67114c-60a3-4cec-af26-c7df6fe6e9b5,key_16462,"a9d78073-7c3c-42e5-86c5-5eb93dbe8f77
58e4ae31-1938-47d7-86ee-eb4ab1b75977
f4ec43b1-9a69-4742-b6be-825821a09742",3123,3123.1.5,superviseur de peintres en bâtiment/superviseuse de peintres en bâtiment,"superviseuse de peintres en bâtiment
superviseur de peintres en bâtiment","Les maîtres de peinture conçoivent, dirigent et supervisent le travail de l’équipage des peintres affectés à un projet ou à un lieu donné. Ils supervisent et évaluent les travaux des peintres.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6a6ce738-b049-4521-b402-8e1f346c7eca,key_16463,"ef82fa5f-af8d-4dd0-9f3d-e6965b72c941
e675d22f-86f2-4529-af6f-ef6de8a41f1b
49b4a711-d016-4628-a420-d57198d14173",2635,2635.3.15,maraudeur/maraudeuse,"maraudeuse
maraudeur","Les travailleurs sans-abri fournissent une assistance sur place, des conseils et des conseils aux personnes qui ont des problèmes de logement ou qui vivent dans la rue. Ils présentent à ces derniers des services à la disposition des sans-abri à partir des postes à pourvoir en matière de services d’aide financière. Ils peuvent être amenées à faire face à des personnes souffrant de problèmes de santé mentale, à des dépendances ou à des victimes d’abus domestiques ou sexuels.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6a6e174e-cffa-49a9-9f2f-aa39c81cdee5,key_16464,"89121cd8-1cfb-4e96-9515-4c1a6d1c23e0
21bfa70d-4a74-476d-8328-396925449b5a
321c3411-2fe6-4fb1-93ab-619d5491e981",4211,4211.2,guichetier en bureau de poste/guichetière en bureau de poste,"guichetière en bureau de poste
guichetier en bureau de poste",Les guichetiers/guichetières en bureau de poste vendent des produits et des services dans un bureau de poste. Ils/Elles aident les clients à réceptionner et à envoyer du courrier. Ils/Elles proposent également des produits financiers.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6a7212c9-40da-4346-a190-3896bdd9a925,key_16465,"346d0ff5-ca7f-44af-8848-62963543a89f
2773414e-34d5-4be7-a8db-7f437660fd85
74b43c5d-6597-450c-a3d4-87b7dd6a14e5",2635,2635.3.21,agent de probation/agente de probation,"agent de probation
agente de probation",Les agents de probation supervisent les auteurs de l’infraction après leur libération ou qui ont été condamnés à des peines en dehors de l’incarcération. Ils rédigent des rapports fournissant des conseils sur la condamnation et l’analyse de l’auteur de l’infraction concernant les possibilités de récidive. Ils aident les auteurs de l’infraction au cours du processus de réhabilitation et de réintégration et veillent à ce que les contrevenants s’acquittent de la peine de service communautaire si nécessaire.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6aa78e46-ce22-421f-8a75-e915ac63c9d0,key_16466,"288d9612-0a91-49b0-b6d0-73374fe30fe7
b7df34d7-765b-469b-a5b3-ceded52dcc7c
573909a7-a502-4239-8f7c-295b9f10978b",3341,3341.3,superviseur de centre d’appels/superviseuse de centre d’appels,"superviseuse de centre d'appels
superviseur de centre d'appels","Les superviseurs des centres d’appel supervisent les employés des centres d’appels, gèrent les projets et comprennent les aspects techniques des activités du centre d’appel.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6aef7360-8c4a-4e1a-a402-b1e207101dc8,key_16467,"65e2957f-561f-44e7-902f-cb806a867f27
5f950de4-b24e-4f74-b5b3-92b9957ea747
43a48dd4-a74e-4167-9b84-c685156c6b70",1439,1439.2,responsable de camping,"directeur du camping
responsable du site de camping
responsable du campement
directrice du camping
gestionnaire du camping","Les responsables de camping planifient, dirigent ou coordonnent toutes les installations d’un camping et gèrent les employés.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6afe39e2-2674-45db-b05c-a6cab02fe25b,key_16468,"86a23d80-7922-49aa-8d67-45ea3756966e
0bc6cb53-cd62-4b7e-898d-724f7c68de9c
c03a2ca7-f80b-49b7-a980-f053452c4809",2359,2359.9,formateur de la formation continue/formatrice de la formation continue,"formatrice de la formation continue
formateur de la formation continue","Les formateurs de la formation continue/formatrices de la formation continue organisent et enseignent des programmes conçus spécifiquement pour les apprenants adultes. Ils/elles dispensent un vaste éventail de sujets, allant de domaines universitaires tels que les mathématiques et l’histoire à des formations pour le développement personnel, l’expertise technique ou des cours pratiques tels que les langues et l’informatique. Ils/elles enseignent et soutiennent les adultes qui aspirent à élargir leurs connaissances et leurs compétences personnelles et professionnelles et/ou à acquérir de nouvelles qualifications. Les formateurs de la formation continue/formatrices de la formation continue tiennent compte des connaissances antérieures et de l’expérience personnelle et professionnelle des apprenants. Ils/elles individualisent leur enseignement et associent les apprenants à la planification et à l’exécution de leurs activités d’apprentissage. Les formateurs de la formation continue/formatrices de la formation continue conçoivent des devoirs et des examens raisonnables adaptés à leurs apprenants adultes.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6b0ad7c0-a37f-45c6-a486-ee943a11429e,key_16469,"d54e51d9-9d6a-42eb-a5aa-01181390a46a
ea55a98c-3b1c-4b29-b418-c4c7a8b1036c
c1031a30-d3b1-4246-9a69-a4043c3bfe0d",5161,5161.1,astrologue,,"Les astrologues analysent les constellations et les mouvements des objets célestes ainsi que les alignements stellaires et planétaires. Ils/Elles présentent cette analyse à leurs clients, ainsi que des interprétations et prédispositions sur des questions de santé, d’amour, de couple, d’argent, de travail, etc. 
 ",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6b304370-0112-4881-a1bd-27d8df645d00,key_16470,"b64a4a41-6c1d-47dd-bebc-8548ec98f107
3c6145f4-bc90-4e89-a000-15996ceb0d31
dfb767a6-b95e-4f3d-a325-58b228bdf0e5",2320,2320.1.22,formateur en sécurité intérieure/formatrice en sécurité intérieure,"formatrice en sécurité intérieure
formateur en sécurité intérieure","Les formateurs en sécurité intérieure/formatrices en sécurité intérieure forment les stagiaires, les nouvelles recrues ou les élèves officiers et les vétérans chevronnés sur la théorie et la pratique nécessaires pour devenir policier. Ils/elles dispensent des cours théoriques sur des sujets universitaires tels que le droit, les réglementations nationales, les relations communautaires et la diversité humaine. Les instructeurs/instructrices de l’école de police fournissent également des instructions plus pratiques en matière de formation physique, de manipulation des armes à feu, de premiers secours, de tactiques d’auto-défense et de manœuvre de véhicules. Ils/elles préparent et élaborent également des plans de cours et de nouveaux programmes de formation au fur et à mesure que nouveaux règlements et de nouvelles questions en matière de répression émergent. Les instructeurs/instructrices contrôlent les progrès des élèves, les évaluent individuellement et élaborent des rapports d’évaluation des résultats.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/6b46ea2f-403a-473c-b2e5-9fcf0c2bd634,key_16471,"029aecda-9e99-48a9-b4c5-5df361a9140f
54776e4a-cc42-4168-b37d-5845c13b8734
7ca829d7-840a-4e77-bdf5-a668a39ac9ba",7233,7233.3,assistant ingénieur en zone de pêche/assistante ingénieure en zone de pêche,"assistante ingénieure en aquaculture
assistant ingénieur en aquaculture","Les assistants ingénieurs/assistantes ingénieure en zone de pêche assistent le chef mécanicien dans la vérification des opérations et l’entretien des groupes de propulsion, des machines et des équipements auxiliaires du navire. Ils/Elles collaborent en matière de sécurité, de survie et de soins de santé à bord, en respectant les normes d’application nationales et internationales.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
