"ID","ORIGINURI","UUIDHISTORY","OCCUPATIONGROUPCODE","CODE","DEFINITION","SCOPENOTE","REGULATEDPROFESSIONNOTE","OCCUPATIONTYPE","ISLOCALIZED","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"6877bbf5d5acfeeb0c582c2f","http://data.europa.eu/esco/occupation/c3760388-d070-491a-9c1f-be305a576815","df396a0c-7b7c-44be-af0b-8f4d29a2d071
fd74f3f6-90e7-4e2b-a062-2783cf01ef9a
9dcf4733-bae7-460f-ab4b-0bf6bd9fceff
f909714e-c544-408a-be28-a25789c0e044
a53eebfa-39db-435f-93dc-94be420b8c66
1ca9abf7-6483-4478-ae2d-53189c9e5573","4323","4323.15","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","ship pilot dispatcher","dispatcher of ship pilots
ship pilot controller
shipping pilot dispatcher
dispatcher, ship pilot
ship pilot coordinator
ship pilot dispatcher
transport clerk
fleet contracts manager / controller / coordinator
boat dispatcher
road traffic controller
transport coordinator / dispatcher
railway traffic dispatcher
fleet maintainer / supply officer
clerical dispatcher (transport service)
wharfinger
railway checker
aircraft load controller
truck dispatcher
clerical controller (transport service)","Ship pilot dispatchers coordinate ships entering or leaving port. They write orders showing name of ship, berth, tugboat company, and time of arrival or departure, and notify the maritime pilot of assignment. They obtain receipts of pilotage from the pilot upon return from ship. Ship pilot dispatchers also record charges on receipt, using tariff book as guide, compile reports of activities, such as number of ships piloted and charges made, and keep records of ships entering port, showing owner, name of ship, displacement tonnage, agent, and country of registration."
"6877bbf5d5acfeeb0c582c30","http://data.europa.eu/esco/occupation/260b01cc-7dd6-4584-8863-cae5426819c6","a8a5b9f3-d4a3-4dd1-a24a-f32afc765cab
da5006ab-f35d-4525-b36e-f6791382a85e
31029208-7088-4eaf-9d2b-1a1ea38ac797
d7924334-f137-4255-a994-9decebb0be3d
ab4c9294-9736-47c8-bd18-5d601fbfe2f5
e38d3849-d4b7-4fad-b0c1-f833b013bd60","4323","4323.16","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","ship planner","cargo planning manager
manager of cargo planning and operations
cargo planning officer
cargo planning and operations manager
inland vessel planner
vessel cargo planner
ship planner
inland vessel cargo planner
vessel planner
inland water cargo planner
inland ship planner
maritime ship cargo planner
maritime ship planner
inland water ship planner
senior ship planner
ship cargo planner
transport clerk
fleet contracts manager / controller / coordinator
boat dispatcher
road traffic controller
transport coordinator / dispatcher
railway traffic dispatcher
fleet maintainer / supply officer
clerical dispatcher (transport service)
wharfinger
railway checker
aircraft load controller
truck dispatcher
clerical controller (transport service)","Ship planners manage the performance of a vessel. They ensure the safety of the vessel and its cargo, its operationality and link available vessels to available cargos in order to maximise the profitability of the voyages. They ensure that each container ship is loaded to its optimal capacity, while keeping berth times and handling costs to a minimum. They also plan the maintenance and overhaul of the ship, as well as the crew needed."
"6877bbf5d5acfeeb0c582c31","http://data.europa.eu/esco/occupation/61ed67cd-67d7-44d8-bc2d-47fc79110a59","9f04d720-4970-4278-80ed-872ef360f2e4
e5911b72-1996-4194-9c8c-3c9e408d575c
ef04fb1e-7aa9-4a1b-b829-50fa0225f139
f3d9a514-6fb0-41fa-ba78-8a4b54049690
6f2307d2-34fa-462d-bcda-bed9273c2149
64df3d7f-d5d8-48ad-bd85-39e8e5300aa0","4323","4323.17","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","taxi controller","taxi controller
minicab controller
private hire controller
taxi dispatcher
private hire dispatcher
minicab dispatcher
transport clerk
fleet contracts manager / controller / coordinator
boat dispatcher
road traffic controller
transport coordinator / dispatcher
railway traffic dispatcher
fleet maintainer / supply officer
clerical dispatcher (transport service)
wharfinger
railway checker
aircraft load controller
truck dispatcher
clerical controller (transport service)","Taxi controllers take bookings, dispatch vehicles, and are responsible for coordinating drivers while maintaining customer liaison."
"6877bbf5d5acfeeb0c582c32","http://data.europa.eu/esco/occupation/e9640041-ca34-4955-aa8c-629717d0dcda","29bbc81a-9796-40d6-9543-d60ac494c90e
b231013f-9777-434d-ae92-263dc5ec30cf
7059cf94-8cdf-4add-bbfc-6479d4bd5824
9e6d2a9c-a7cb-404a-8cac-268ce71937f6
ab5f9214-6ed3-4918-9775-6e3ed5d1bbc8
1410294f-383a-4c8e-9e3f-0daa0963cec2","4323","4323.18","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","tram controller","tram dispatcher
tram supervisor
tram system supervisor
tram supervisor and controller
tram system controller
traffic supervisor
tram controller and supervisor
tram controller
transport clerk
fleet contracts manager / controller / coordinator
boat dispatcher
road traffic controller
transport coordinator / dispatcher
railway traffic dispatcher
fleet maintainer / supply officer
clerical dispatcher (transport service)
wharfinger
railway checker
aircraft load controller
truck dispatcher
clerical controller (transport service)","Tram controllers assign and manage tram vehicles and drivers for the transport of passengers, including records of distances covered and of repairs made."
"6877bbf5d5acfeeb0c582c33","http://data.europa.eu/esco/occupation/0cd0082a-ca15-4dcd-b352-b7600c916d8e","4bea137a-f436-4ab5-920e-c060678821c9
2de8a240-5e50-4903-b762-04e1f63e6d84
74f8fc9e-b946-4adf-89f1-1ad1aa5038d7
afc9b182-1977-4ce3-ae06-e1ded7052709
e189c0d8-6aec-4166-be71-b81824ffdc5b
79b4d4e2-7cf6-4733-b335-3fb05e1ba289","4323","4323.19","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","vessel operations coordinator","shipping traffic coordinator
vessel operations coordinator
VOC
shipping operations manager
vessel operations manager
vessel operations coordinator (VOC)
vessel operations supervisor
coordinator of vessel operations
traffic coordinator
transport clerk
fleet contracts manager / controller / coordinator
boat dispatcher
road traffic controller
transport coordinator / dispatcher
railway traffic dispatcher
fleet maintainer / supply officer
clerical dispatcher (transport service)
wharfinger
railway checker
aircraft load controller
truck dispatcher
clerical controller (transport service)","Vessel operations coordinators manage chartered vessels' transit and performance optimizing the schedulers but also assessing the capabilities and the risks for vessels according to the different types of cargo such as crude oil or other chemical cargos. They make sure all necessary certifications are according to the regulations and all employees have up-to-date passports and licenses. Vessel operations coordinators schedule and maintain records of vessels' maintenance. At the operational level they have contact with the customers, following up customer complains, identifying new opportunities and providing customers with solutions."
"6877bbf5d5acfeeb0c582c34","http://data.europa.eu/esco/occupation/6e785f05-969e-4940-aedb-d0f896bb0230","9e718f3c-358a-4c40-b5b1-4399f7903882
dd56342d-ac00-4247-97f7-381c041d9c0c
919c21b4-91db-4082-82f6-f01c4ccfa726
d8e90a9d-2ba0-44e7-86c5-20444f982d49
0bf83351-670f-472b-ad45-e367a61c9d81
a64254c2-fdf3-4cc2-824f-149674545f92","4323","4323.2","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","aircraft dispatcher","airline dispatcher
airplane dispatcher
helicopter dispatcher
aeroplane dispatcher
dispatcher of aircrafts
flight information expediter
aircraft information expediter
flight dispatcher
aircraft dispatcher
transport clerk
fleet contracts manager / controller / coordinator
boat dispatcher
road traffic controller
transport coordinator / dispatcher
railway traffic dispatcher
fleet maintainer / supply officer
clerical dispatcher (transport service)
wharfinger
railway checker
aircraft load controller
truck dispatcher
clerical controller (transport service)","Aircraft dispatchers authorise, regulate, and control commercial airline flights according to governmental and company regulations. They expedite and ensure flight flow by preparing logs of flights, delays, cancellations, and changes in schedules or flight plans."
"6877bbf5d5acfeeb0c582c35","http://data.europa.eu/esco/occupation/8908d5aa-ac58-465e-9b75-7e02ed4af3a9","bd4c4e22-81f4-4558-b839-61ff852d0836
048b4a1e-fa04-4d2b-a677-4996ffbc0e96
fc6c266f-8a61-4305-bf4a-6b43dbb33606
0e70411f-2074-49cd-9bc7-0bbbc6c52443
1d69cc2b-6e1b-46bf-afa1-5d0ad14685c3
ee17d3c8-331c-4ca1-8367-bdd08f9492bc","4323","4323.20","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","water traffic coordinator","water traffic planner
dock traffic coordinator
marine traffic planner
port traffic coordinator
water traffic coordinator
marine traffic co-ordinator
coordinator in water traffic
waterway traffic planner
transport clerk
fleet contracts manager / controller / coordinator
boat dispatcher
road traffic controller
transport coordinator / dispatcher
railway traffic dispatcher
fleet maintainer / supply officer
clerical dispatcher (transport service)
wharfinger
railway checker
aircraft load controller
truck dispatcher
clerical controller (transport service)","Water traffic coordinators manage the movements of a vessel in ports and waterways. They ensure the efficient deployment of vessels of a shipping company."
"6877bbf5d5acfeeb0c582c36","http://data.europa.eu/esco/occupation/d811881c-5241-47b1-be29-64ee488d3642","1e892222-8e09-43e9-ba41-139fafa77feb
25367c3b-2436-4815-aabe-d84de2c53f20
61539c34-61dc-4591-9b05-d7152af31494
104a4398-d817-4ff2-8f3c-dceca2db6db1
ec755fc0-dae2-489f-8363-0ee03624d405
20f2d230-923c-43c6-abe4-9fda44d90728","4323","4323.3","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","baggage flow supervisor","baggage operations manager
luggage flow supervisor
baggage flow coordinator
luggage operations supervisor
baggage operations coordinator
luggage operations coordinator
baggage operations supervisor
luggage flow manager
luggage flow coordinator
luggage operations manager
baggage flow manager
baggage flow supervisor
transport clerk
fleet contracts manager / controller / coordinator
boat dispatcher
road traffic controller
transport coordinator / dispatcher
railway traffic dispatcher
fleet maintainer / supply officer
clerical dispatcher (transport service)
wharfinger
railway checker
aircraft load controller
truck dispatcher
clerical controller (transport service)","Baggage flow supervisors monitor the flow of baggage in airports to ensure baggage makes connections and arrives at the destinations in a timely manner. They communicate with baggage managers to ensure compliance with regulations and apply solutions. Baggage flow supervisors collect, analyse and maintain records on airline data, passenger, and baggage flow, as well as create and distribute daily reports regarding staff needs, safety hazards, maintenance needs and incident reports. They ensure cooperative behaviour and resolve conflicts."
"6877bbf5d5acfeeb0c582c37","http://data.europa.eu/esco/occupation/656674ac-9d4e-4a91-963f-c0b6edfd55a4","69d1bb1a-e019-4e8a-a473-d7fa19cdd87f
37a419b2-d870-485a-81cf-0942254f8464
cebf41e7-a034-4373-b0c8-49ceed464ebd
10b028b6-ee46-4aed-b61c-f40693b72f75
4defc3d0-b31f-475b-be64-0b1f948c2f31
55221e26-40be-4fcd-acc8-4cf8b2e7626e","4323","4323.4","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","bus route supervisor","bus dispatcher
bus route supervisor
transit supervisor
coach route supervisor
supervisor of bus routes
bus route manager
bus service manager
coach route manager
transport clerk
fleet contracts manager / controller / coordinator
boat dispatcher
road traffic controller
transport coordinator / dispatcher
railway traffic dispatcher
fleet maintainer / supply officer
clerical dispatcher (transport service)
wharfinger
railway checker
aircraft load controller
truck dispatcher
clerical controller (transport service)","Bus route supervisors coordinate vehicle movements, routes and drivers, and may supervise loading, unloading, and checking of baggage or express shipped by bus."
"6877bbf5d5acfeeb0c582c38","http://data.europa.eu/esco/occupation/74d47633-8e9e-4e08-9cba-d2292c211218","fadc84ff-842c-415c-b2ad-5edae4778288
8cc4ea90-8709-4563-9fdc-25a88b021927
203faf5b-c7d5-4169-9f9c-eff1b33e7f85
3651781e-f7ed-47b5-9099-5ae3364709ab
1fdccd71-9681-476c-9b91-a50cc484adf8
1323e98c-12b3-4df1-a638-323e0efb2240","4323","4323.5","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","dangerous goods safety adviser","dangerous goods safety person
dangerous goods transport person
hazardous goods safety adviser
dangerous goods transport adviser
dangerous goods transport guide
dangerous goods safety adviser
dangerous goods safety guide
dangerous goods safety consultant
transport clerk
fleet contracts manager / controller / coordinator
boat dispatcher
road traffic controller
transport coordinator / dispatcher
railway traffic dispatcher
fleet maintainer / supply officer
clerical dispatcher (transport service)
wharfinger
railway checker
aircraft load controller
truck dispatcher
clerical controller (transport service)","Dangerous goods safety advisers inspect and make transport recommendations in line with the European regulations regarding the transport of dangerous goods. They may advise on the transport of dangerous goods by road, rail, sea and air. Dangerous goods safety advisers also prepare safety reports and investigate safety infringements. They provide individuals with the procedures and instructions to follow during the loading, unloading and transporting of these goods."
"6877bbf5d5acfeeb0c582c39","http://data.europa.eu/esco/occupation/49e28648-4fa8-4b36-ac4d-781c108547bf","498f7850-aca6-4e67-8617-ea0866faba5b
05664113-61d1-4556-9a32-9c320a71da23
13e53310-e32c-4d27-b82b-893f9c757b7e
4c69b83b-be1e-482a-958d-8e215bdab8d2
fe184680-02f9-4a32-b61e-854b1880eb5b
b4320a7f-1401-41d0-bfe7-e56d7215eee6","4323","4323.6","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","freight transport dispatcher","dispatcher of freight
freight dispatching operator
air freight dispatcher
dispatcher
freight dispatcher
freight transport dispatcher
dispatching officer
freight dispatching officer
freight transportation dispatcher
freight logistics dispatcher
transport clerk
fleet contracts manager / controller / coordinator
boat dispatcher
road traffic controller
transport coordinator / dispatcher
railway traffic dispatcher
fleet maintainer / supply officer
clerical dispatcher (transport service)
wharfinger
railway checker
aircraft load controller
truck dispatcher
clerical controller (transport service)","Freight transport dispatchers receive and transmit reliable messages, track vehicles and equipment, and record other important information. They oversee the planning operations of dispatching by coordinating different modes of transport. Freight transport dispatchers structure routes or services and determine the appropriate mode of transport. They are also responsible for equipment and vehicle maintenance and workers dispatching. The freight transport dispatchers provide the legal and contractual documentation for the transporting parties."
"6877bbf5d5acfeeb0c582c3a","http://data.europa.eu/esco/occupation/c3abb0cb-c78c-4136-b9f9-f9feca9179fa","69f5763b-3775-490d-9cd9-82205613d1e3
ea38977f-9c45-49d1-b713-c5dcdf4b2e48
913d63a9-1075-4a52-8308-bfe3fb768394
1eed222c-a9a9-4943-842d-c5325fe5897c
98f514e0-1cc5-47eb-b7fa-30a352b2788f
f7825e97-86f3-4535-97bd-534037044701","4323","4323.7","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","gas scheduling representative","short range planner
gas production planner
gas scheduler
short range scheduler
gas demand forecaster
natural gas scheduling representative
gas production scheduling representative
gas scheduling representative
transport clerk
fleet contracts manager / controller / coordinator
boat dispatcher
road traffic controller
transport coordinator / dispatcher
railway traffic dispatcher
fleet maintainer / supply officer
clerical dispatcher (transport service)
wharfinger
railway checker
aircraft load controller
truck dispatcher
clerical controller (transport service)","Gas scheduling representatives track and control the flow of natural gas between pipelines and the distribution system, compliant with schedules and demands. They report on the natural gas flow, ensure the schedule is followed or make scheduling adaptations in case of problems to attempt to meet demands."
"6877bbf5d5acfeeb0c582c3b","http://data.europa.eu/esco/occupation/555ad9ba-72cf-4bc0-9ea6-c36041462be5","3063cd6d-5adf-4b9a-b07c-815a7526e394
9e23b8c9-9cdd-47b0-a5a2-bea6810e1513
bb859799-ce66-4be4-93ed-1c05a03fd5ea
9bc34ccc-f9fe-40fc-846e-0cff8250409d
aa67c74e-8228-447a-9518-e5e86a7d99dd
11f909c5-bbe6-4066-961d-1ebc34b5fce3","4323","4323.8","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","gas transmission system operator","gas transmission system operative
natural gas transmission system operative
gas distribution system operator
gas distribution system worker
gas distribution system operative
gas transmission system operator
transport clerk
fleet contracts manager / controller / coordinator
boat dispatcher
road traffic controller
transport coordinator / dispatcher
railway traffic dispatcher
fleet maintainer / supply officer
clerical dispatcher (transport service)
wharfinger
railway checker
aircraft load controller
truck dispatcher
clerical controller (transport service)","Gas transmission system operators transport energy in the form of natural gas. They receive natural gas from the production station, transport it through pipelines, ensuring delivery to gas distribution stations."
"6877bbf5d5acfeeb0c582c3c","http://data.europa.eu/esco/occupation/f57eb0cb-e67a-419c-9b7b-4abd811b7e2f","7f23173b-eb6b-4ee7-ae91-8c3305670186
b6988771-8073-46ee-8e88-665148f086b1
2b72dfcf-e539-4114-a562-42c74b3bfc31
d126ce29-873e-4459-9489-8988435f8d4f
5929650c-c6a9-4be2-a9ea-442fa89bd43c
361ed7ad-01b1-40f7-bd7d-3db7ccebb2a3","4323","4323.9","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","move coordinator","company move planner
domestic moving coordinator
corporate move coordinator
company move coordinator
corporate move planner
moving planner
move coordinator
relocation coordinator
relocation planner
industrial move coordinator
removal planner
industrial move planner
moving coordinator
international and domestic moving coordinator
transport clerk
fleet contracts manager / controller / coordinator
boat dispatcher
road traffic controller
transport coordinator / dispatcher
railway traffic dispatcher
fleet maintainer / supply officer
clerical dispatcher (transport service)
wharfinger
railway checker
aircraft load controller
truck dispatcher
clerical controller (transport service)","Move coordinators envision all the activities required for a successful moving. They receive briefings from the client and translate them in actions and activities that assure a smooth, competitive, and satisfactory moving."
"6877bbf5d5acfeeb0c582c3d","http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99","cf7b8ba3-712c-44a6-a2bd-4ba36b959866
c6b9fe7a-b6cf-4077-9964-b8b7e755e8e7
17eecdde-f497-4ef3-a364-a2b45064d239
5a0a8480-197f-4b1c-99fb-428e4d92206c
02a3a2c5-1bac-4c4c-be3d-08554c6e703f
2bb08756-056e-4357-a0bd-052891d435d8","4411","4411.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","library assistant","library assistant
library technician
library clerk
assistant librarian
library services assistant
senior library assistant
library shelver / retrieval assistant
executive officer library
library clerk / officer
cataloguing clerk / officer
heritage collection assistant
library attendant
document services coordinator
indexing assistant
repository assistant
indexer
archive assistant
interloans assistant
manuscripts assistant
knowledge online coordinator
documentation officer
reference assistant / officer
records coordinator / officer
circulation assistant","Library assistants assist the librarian in the day-to-day activities of the library. They help clients find the materials they need, check out library materials and restock the shelves."
"6877bbf5d5acfeeb0c582c3e","http://data.europa.eu/esco/occupation/511f366c-ba41-4826-9622-8cda6d6e3b91","bb08d960-cc4c-4269-be58-3264e980c003
fa40a791-8ec2-4971-9af0-875eba44a7ea
302ef6e0-ef0d-43da-9fda-c5aad7eb3569
2b171ae6-0669-4524-81d9-753ee31de673
86b8d96a-d8f8-41dd-840a-6bf78097b3dc
0dd2f112-d2ed-45c0-88a2-ac424a358e98","4412","4412.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","mail clerk","mail room clerk
sorting clerk
mail sorter
post office mail clerk
mail clerk
mail officer
postal sorting officer
post office mail sorter
mail assistant
mail dispatch clerk
mail controller
mail sorting clerk
mail handler
mail centre coordinator
mailroom assistant / clerk
mail processing officer
parcel post officer","Mail clerks perform mail handling, sorting, recording and other duties in connection with mail services from post offices or related organisations. They keep records of the incoming and outgoing packages and letters in the establishment."
"6877bbf5d5acfeeb0c582c3f","http://data.europa.eu/esco/occupation/7ed2e153-8da8-4c0d-b4c5-3402c623f34b","16a8e50b-7e28-4e50-90a5-bd39d7e6a198
36b73449-e60c-4193-9052-87bec8d576f9
aa973c10-14c2-4455-9c76-62f7263fb87e
4bf6c16b-fd25-422b-89c6-4e162f328f98
f2e7155a-0e65-4080-bb67-1ce71de2a9d0
0f3aafaf-af96-474c-9621-5cdabb11d971","4412","4412.2","","Includes:
- people using bicycles and motorcycles","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","postman/postwoman","in house courier
motorcycle messenger
postman/postwoman
mailwoman
bike courier
bike messenger
delivery woman
mail carrier
postwoman
mailman
postal service worker
bicycle messenger
postman
in house messenger
delivery man
postal carrier
driver messenger
urban bike messenger
courier
post carrier
postman / postwoman
messenger
postal delivery officer
mail deliverer
mail delivery contractor","Postmen/Postwomen deliver mails and parcel posts to residences and businesses. They perform mail delivery and collect signatures from the recipients. They perform other duties in connection with mail services from post offices or related organisations."
"6877bbf5d5acfeeb0c582c40","http://data.europa.eu/esco/occupation/f8f34041-3640-41a9-852e-c5a7574de780","7adc7b3c-110c-46a0-86f6-65a63e8210b2
15333c43-2c05-41b4-a6d5-d5cee98e51e3
4103de84-e426-4a40-830d-8a5f4dd00d66
4c6fa484-5277-4a1a-9b60-55d625aab836
862ad469-fac7-4f81-8665-ab1c58a00005
dd514da7-20e1-4365-98ed-ef6fb20129a3","4413","4413.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","proofreader","proof reading clerk
proof reader
proofreader
permissions clerk
copyright editor","Proofreaders examine facsimiles of the finished products such as books, newspaper and magazines. They correct grammatical, typographical and spelling errors in order to ensure the quality of the printed product."
"6877bbf5d5acfeeb0c582c41","http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa","a8257ec6-d19e-4c98-b694-cff4abcdb008
dd42a3fa-bc4a-4c9d-8d70-25b4c5e49326
0f5c8f90-5f3a-4df5-8784-2a689fe55abe
8c0e7503-dc93-4e36-9547-36eccf86a545
6ec655fc-1a96-4b0a-9341-4f79349343ac
f3a8aa36-90fb-4f57-bccf-d113907b8b7e","4415","4415.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","file clerk","archive clerk
filing clerk
filing office helper
file and classification clerk
records clerk
record filing clerk
file keeper
copying clerk
documentation specialist
file clerk
filing system clerk
technical records clerk
documentation clerk / officer
information services assistant
index clerk
document control officer
information and records manager / coordinator
records centre advisor
listing clerk
clerical retrieval assistant
file management officer
information centre support officer
registry office keeper
filing or registry clerk
directory compiler
records clerk / coordinator","File clerks are in charge of maintaining records of a company and managing forms and information. They organise and retrieve documents when necessary and ensure an efficient working system."
"6877bbf5d5acfeeb0c582c42","http://data.europa.eu/esco/occupation/d8ed1703-9c03-4ea0-83cc-b6169bc54ffd","b9c11628-1369-4880-a8d9-f2f89168f21a
a484b1ca-5bff-4bcc-933e-3dc5025bdbe4
13654282-10e4-4aab-ab98-cc5e53dddb73
b9f2733a-e596-461a-be25-4bd7652473d9
176b25e9-864a-458b-ab5d-8d6c55658353
9bc9f5cd-c4d4-47b7-b13e-fc52db5674c2","4416","4416.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","human resources assistant","human resources secretary
human resources executive assistant
human resources associate
human resources administrative assistant
human resources assistant
recruiting / recruitment clerk
human resources systems administrator
human resources clerk
roster clerk
overpayments officer
human resources planning clerk
personnel records clerk
human resources records clerk
inland revenue pay and personnel officer
employment office clerk","Human resources assistants provide support in all the processes and efforts carried by human resources managers. They help in the preparation of recruitment processes by scanning CVs and narrowing the selection to the most suitable candidates. They perform administrative tasks, prepare communications and letters, and perform the tabulation of the surveys and assessments carried out by the department."
"6877bbf5d5acfeeb0c582c43","http://data.europa.eu/esco/occupation/54cba39a-5bb8-4e4c-89cd-d6097d3c6c3a","efd7c0f8-d05a-409f-9009-423fb777a6c1
54a02de4-325d-47db-8dbd-e0c411ee8ed3
89e57a6c-a5d1-4c26-bf7f-3fd97fd6257c
f7abb989-bfc6-4cea-b134-8d5366db6131
d0e9d01d-3793-474d-91f5-f5932cbad948
3e87c44a-9fcf-452f-bc37-24f33a304d10","4419","4419.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","advertising assistant","executive advertising assistant
advertising space clerk
advertising trainee
advertising assistant
publicity assistant
advertising campaign assistant
advertising clerk","Advertising assistants provide support in all the operations carried out in advertising departments or advertising agencies. They ensure that administrative activities are handle and sort out. They communicate with the staff of the advertisement department and with external clients. Moreover, they have understanding of the operations in advertising as to assist with the pragmatic implementation of plans and tasks carried out by managers and consultants and for being involved in creating content for use both on-line or in print."
"6877bbf5d5acfeeb0c582c44","http://data.europa.eu/esco/occupation/c8505fa5-0a33-4143-bd87-f24f569e8813","59a29588-957e-412a-a5ff-91ae46d1337b
b3a2519f-5d10-4c83-b457-5bf21d7e9f19
2330a551-f89f-4310-8431-5d55476e7942
465951f0-bd2b-4118-bb39-6e2ba1c347fa
cd7c06bc-b2a9-4642-81e5-68aa7f5b01ca
acc25fc0-42b9-40f0-85d4-372c0bac61f6","4419","4419.2","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","foreign language correspondence clerk","foreign language correspondence officer
foreign language correspondence assistant
foreign language correspondence clerk
foreign correspondent assistant
foreign language correspondence secretary
foreign language correspondent clerk
foreign correspondent secretary
foreign correspondence clerk","Foreign language correspondence clerks read and reply to a company's correspondence in foreign languages. They also perform clerical duties."
"6877bbf5d5acfeeb0c582c45","http://data.europa.eu/esco/occupation/95f56fc4-99f9-49da-b942-1dfbc857e933","a9e8dcdb-496e-4d4b-9f95-77762707b1e4
8071f8ff-4c31-4583-939d-2a34b5829e59
8230ccf7-2796-436e-b0bb-8aae553c4742
a16a606a-880e-45a8-92c9-15aec7ec2f4a
ff6de7ca-b8cc-4809-8284-29774cd4e296
99cd5ddf-fb06-4fac-aaa8-304f1b8978cb","5111","5111.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","cabin crew manager","chief purser
cabin service director
head of cabin crew
manager of cabin crew
cabin service manager
cabin crew manager
cabin crew head
flight service manager
inflight service manager
customer service director
air hostess
ground hostess
crew attendant
flight purser
flight attendant
airport attendants
cabin steward / attendant (aircraft)","Cabin crew managers are responsible for motivating the cabin crew team to surpass passengers' expectations and for the application of safety regulations on board the plane."
"6877bbf5d5acfeeb0c582c46","http://data.europa.eu/esco/occupation/58ff0ec2-08ba-4b21-b765-babb6d76ca36","cb6a6992-7005-47e8-8314-7984d97c50f8
93bbd285-952f-4e12-bbf0-925c00022680
2a5a0d54-4cc8-49d8-804d-68455b3c94c6
d860b1ce-02ae-4fad-bc43-01d91dec4c27
093422af-7b26-47c3-9e27-31e24e38f612
5b91d445-79ff-4be5-8fea-8699df2e558e","5111","5111.2","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","steward/stewardess","steward
stewardess
steward/stewardess
flight attendant
cabin crew
air hostess
ground hostess
crew attendant
flight purser
cabin steward / attendant (aircraft)
airport attendants","Stewards/stewardesses perform food and beverage service activities on all land, sea and air travel services."
"6877bbf5d5acfeeb0c582c47","http://data.europa.eu/esco/occupation/f20d3ae6-baeb-482c-b68d-c2fb115e5dde","97cb876f-065a-4192-a919-3853a4c6c723
114c1b5a-f5d3-439b-ab7c-d5c71bfc6bb0
eb5560fe-834f-44ea-a6e7-872548ce67fe
1ecf3880-5b1d-4dee-b443-85593c440a3d
43b6c4c6-3fec-421b-8c7a-c19764ae9f2a
d439ba86-f583-44d8-b5d0-912a3e02d968","5111","5111.2.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","flight attendant","flight attendant
inflight service attendant
cabin attendant
flight crew member
steward
stewardess
cabin crew member
aircraft attendant
air crew member","Flight attendants perform a variety of personal services conducive to the safety and comfort of airline passengers during flight. They greet passengers, verify tickets, and direct passengers to assigned seats. They prepare reports after landing describing how the flight went in terms of operations, procedures, and anomalies."
"6877bbf5d5acfeeb0c582c48","http://data.europa.eu/esco/occupation/6a2270bc-3f69-4cfd-b99b-fdc2c70d1779","f9f6bfa8-62ec-403e-8f40-9d1f1a56831b
af36d060-62be-44e1-befa-b7e448a86123
25c33d2d-ed5b-42df-9a14-7bf08199d471
e36eb04e-678f-46f6-a183-48bfa9399d60
d1c05202-ddce-43a3-b40e-26c46bd337ba
85d8703a-eaab-4a61-aa30-88989879fa5f","5111","5111.2.2","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","ship steward/ship stewardess","ship guest services associate
cruise ship guest services officer
ferry steward
ship stewardess
ship steward
cruise ship steward
cruise ship guest services professional
ship steward/ship stewardess
ship guest services professional
ship guest services officer
cruise ship guest services associate
ferry stewardess
cruise ship stewardess","Ship stewards and ship stewardesses work on board the vessel to provide services to passengers such as serving meals, housekeeping, welcoming passengers and explaining safety procedures."
