"ID","ORIGINURI","UUIDHISTORY","CODE","CREATEDAT","UPDATEDAT","SCOPENOTE","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"687671b3ebd2bf665349a50b","http://data.europa.eu/esco/skill/485b2e3b-f883-46d8-901f-ab521d4f8e58","5a6813e3-b9a9-4392-810b-cb4802e1e0c6
88b344ad-932f-4963-8971-9462fe54e4c5
9543bc57-3ad1-4338-90c7-31364f4d4145
261a28c8-7279-44a1-87e7-64d1aca38896","S6.1.1","2025-07-15T15:20:19.558Z","2025-07-15T15:20:19.558Z","Ejemplos:
- Diferenciar tipos de paquetes
- Clasificar residuos","clasificación de materiales o productos","clasificación de materiales o productos","Organizar los materiales en categorías o grupos predeterminados, de acuerdo con los patrones de procedimientos establecidos."
"687671b3ebd2bf665349a50c","http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a","81ec391c-dc10-4c9e-99ae-8a3ddc187d81
e4145dfc-5d47-4dcb-bf3a-48c897e207c7
be31331c-478c-4624-88b8-fc45fde67c70
09bcf7cc-835c-4862-91fd-1bc58010aad3","S5.7.0","2025-07-15T15:20:19.558Z","2025-07-15T15:20:19.558Z","Se excluye:
- Escritura de código y programas informáticos
- Resolución de problemas informáticos.

Ejemplos:
- Introducir comandos, instrucciones o especificaciones en equipos CNC
- Configurar los controles de una máquina","uso de herramientas digitales para controlar maquinaria","uso de herramientas digitales para controlar maquinaria
control de maquinaria con herramientas digitales","Emisión de comandos a máquinas y equipos controlados por ordenador mediante el envío de los datos y la entrada adecuados."
"687671b3ebd2bf665349a50d","http://data.europa.eu/esco/skill/4bbdc5eb-b710-4b76-816d-04926f7ac4a1","862569f3-23c7-40de-b059-50c860b9328e
4e0754d4-aae3-4947-b416-ae44048c6687
c6b665d3-02a2-445b-b49b-3dc4a07757bc
9f8467d3-706f-4bcf-88e8-2aa5e25c2458","S3.2.4","2025-07-15T15:20:19.558Z","2025-07-15T15:20:19.558Z","Ejemplos:
- Aplicar el psicoanálisis
- Utilizar intervenciones psicoterapéuticas
- Remediar el rendimiento ocupacional del usuario de atención médica
- Aplicar métodos de tratamiento de musicoterapia","proporcionar terapias psicológicas y ocupacionales","proporcionar terapias psicológicas y ocupacionales","Tratar las afecciones de salud humana mediante la prestación de terapias psicológicas y ocupacionales, musicales o afines."
"687671b3ebd2bf665349a50e","http://data.europa.eu/esco/skill/4d6a48ae-352e-4823-bc3a-3f3e9e2cae86","d510f570-414b-4ab1-a779-e48ef646dd0d
bdde3587-2d9e-47fc-9933-f443950640ad
abde6b53-f31c-4199-968f-5c7a3a320fe0
e977d1f0-929c-4ba7-a1c1-401a6d79f641","S5.5.0","2025-07-15T15:20:19.558Z","2025-07-15T15:20:19.558Z","","acceder y analizar datos digitales","acceder y analizar datos digitales
gestionar información digital","Utilizar herramientas digitales para navegar, buscar, filtrar, organizar, almacenar, recuperar y analizar datos, información y contenido digital, para colaborar y comunicarse con otros, y crear y editar nuevo contenido."
"687671b3ebd2bf665349a50f","http://data.europa.eu/esco/skill/4d7fb3eb-554a-4cf1-a576-bf6e153bdba2","70493829-c0c3-4a08-acec-729261b828c7
bb20240c-9326-415a-99dc-e64874c0d027
a9a1fd1e-84c9-4380-94ca-f27a483e8d93
dcb07093-d007-4966-a1e7-f8e93dcf3303","S8.6","2025-07-15T15:20:19.558Z","2025-07-15T15:20:19.558Z","Excluye:
- Instalar y configurar equipos de precisión","utilizar instrumentos y equipos de precisión","utilizar instrumentos y equipos de precisión","Controlar, monitorizar y ajustar instrumentos y equipos de precisión para una amplia gama de propósitos."
"687671b3ebd2bf665349a510","http://data.europa.eu/esco/skill/4ef78abc-e983-4cc7-84a1-52532a0159dc","501a262c-35a4-4f54-a416-9ceda9fcd372
4c4a1323-1bf9-49c7-a75e-e199a4bb2a05
79a6d833-ea9d-41a1-8e92-122baae74d4c
f7889455-5681-46d5-8e8e-55acac7f39e7","T6","2025-07-15T15:20:19.558Z","2025-07-15T15:20:19.558Z","","habilidades y competencias para la vida","habilidades y competencias para la vida
ciudadanía activa","Habilidades y competencias relacionadas con la capacidad de procesar y utilizar el conocimiento y la información que tiene un significado transversal y facilita la ciudadanía activa. Comprenden las áreas de salud, medio ambiente, participación cívica, cultura, finanzas y la aplicación de conocimientos generales."
"687671b3ebd2bf665349a511","http://data.europa.eu/esco/skill/4feed491-dc09-4218-814a-0146e13ef4fe","2d594a38-3a4a-437c-9718-ca7746db4efe
200869b8-93a6-48d5-804a-4e37b3c43b89
b9be807b-0e7d-4eee-8197-8bd4b615b097
f0f083a8-e3d6-440a-8e0c-ae31f6491d75","S1.9.0","2025-07-15T15:20:19.558Z","2025-07-15T15:20:19.558Z","Excluye:
- Reparar y resolver problemas técnicos con maquinaria y equipos
- Usar herramientas TIC para la resolución de problemas","resolver problemas","resolver problemas
resolución de problemas","Desarrollar e implementar soluciones a problemas prácticos, operativos o conceptuales que surgen en la ejecución del trabajo en una amplia gama de contextos."
"687671b3ebd2bf665349a512","http://data.europa.eu/esco/skill/50e42de7-4a5c-4f94-b160-765f547d840c","5e753824-86a3-4d3b-ab18-9507cd3cb0e2
f657fa19-4e21-40af-8d58-240aa0e649ab
d00f1b7e-27b5-46e5-9d03-896eefe9c0d2
b938b7e5-b912-495e-be8c-6a6897f3323d","S3.2.6","2025-07-15T15:20:19.558Z","2025-07-15T15:20:19.558Z","Ejemplos:
- Confeccionar calzado ortopédico

Excluye:
- Atención veterinaria","adaptar dispositivos de asistencia","adaptar dispositivos de asistencia","Adaptar dispositivos de asistencia, como prótesis u ortesis, a pacientes o clientes."
"687671b3ebd2bf665349a513","http://data.europa.eu/esco/skill/51ffd92f-7ff4-4c38-83d4-7350fcfd6968","70483c1e-91d7-48d8-b542-2e4bfacadd71
f676ef03-8c57-47be-8a4c-f857fe6ea25b
1b9827ac-0e41-4e59-a181-bfd3e4b2f616
7f9bab2a-5286-4a94-9546-c6a648722c6c","S6.7.3","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","Ejemplos:
- Alisar superficies desgastadas
- Pulir muebles","alisar superficies de objetos o equipos","alisar superficies de objetos o equipos","Crear superficies lisas en varios tipos de materiales y emplear técnicas como rectificado, cepillado, lijado y pulido, utilizando herramientas manuales."
"687671b3ebd2bf665349a514","http://data.europa.eu/esco/skill/528c2f16-139f-4a5b-8880-a6f02ed33f2a","fd148c7e-b41f-4fd7-8c49-ede45b40ebd5
0a75e359-a582-46f3-a425-c8ebf5310017
3d860fc8-eadc-4d10-892e-270639035dfc
9bd9fc6a-66a0-47b3-946c-973cd6dfecf9","S6.5.6","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","Excluye:
- Funcionamiento de equipos de montaje automatizados
- Fabricación de objetos decorativos

Ejemplos:
- Modificar prendas de vestir
- Confeccionar trajes de hombre
- Reparar zapatos
- Coser cortinas","fabricar prendas y productos textiles","fabricar prendas y productos textiles","Fabricar, modificar y reparar prendas y productos textiles a mano o utilizando herramientas y equipos manuales."
"687671b3ebd2bf665349a515","http://data.europa.eu/esco/skill/548c3fbe-9eb1-4035-bc54-027fd5bc5315","d2cf80c8-e7e1-4b08-8469-973459b1f5fc
9d67dd9c-51f7-4d55-9d3f-8e7dad213afc
bf5ee3fd-2c23-46df-927d-254beb5fac29
5f6afe49-5939-4e63-b2fd-7429989a09f9","S1.8","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","Excluye:
- Gestión, supervisión y coordinación de equipos","trabajar con otros","trabajar con otros","Trabajar con otras personas, comprendiendo y respetando los roles y competencias de los demás."
"687671b3ebd2bf665349a516","http://data.europa.eu/esco/skill/54f7432d-a8b6-4ed4-a50e-9ec882320595","90575ac8-2625-4c48-955f-5ced91794daa
ee85b454-5111-4ea0-903c-b89f19ede618
18f8dcea-0c6a-4c77-84cc-76aee41bdb68
f7a5077a-8b4e-4621-af4c-22e98dfb1e09","S2.8.0","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","","monitorizar, inspeccionar y probar","monitorizar, inspeccionar y probar","Examinar e investigar problemas, sitios u objetos para evaluar el funcionamiento o el cumplimiento de las normas, leyes o reglamentos."
"687671b3ebd2bf665349a517","http://data.europa.eu/esco/skill/552c4f35-a2d1-49c2-8fda-afe26695c44a","0a3e1056-fa15-4266-869a-bd367a348b1a
23b0e9e9-85dd-4fbe-93f9-2ed1dbf02a85
fe7cd941-aa83-42a1-9d14-5d81f2178742
3863e8ac-bec0-4e74-bd8f-a165890e9169","T4","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","","habilidades y competencias sociales y de comunicación","habilidades y competencias sociales y de comunicación
habilidades interpersonales
interacciones sociales
habilidades sociales
interacción social","Habilidades y competencias relacionadas con la capacidad de interactuar de forma positiva y productiva con los demás. Esto se demuestra comunicando ideas de forma eficaz y empática, coordinando los propios objetivos y acciones con los de los demás y actuando de manera estructurada según los valores, asegurando el bienestar y el progreso de los demás y ofreciendo liderazgo."
"687671b3ebd2bf665349a518","http://data.europa.eu/esco/skill/56c3ea4b-7cea-44da-969c-c21b07a55030","0d109786-de79-451f-bb9f-648668262e5e
6b59d4a4-feb7-4460-a05f-2619205cf352
d727d452-79cd-4a3b-bfa8-a2261a88f885
3a7d3213-22b3-448b-ad3f-2d70d0269810","S6.12","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","Excluye:
- Reparar o ajustar ropa

Ejemplos:
- Planchar textiles
- Eliminar manchas
- Limpiar ropa de casa","lavar y mantener textiles y ropa","lavar y mantener textiles y ropa
mantener textiles y ropa","Lavar o limpiar ropa y otros productos textiles a mano o utilizando una lavadora o máquina de lavandería, manteniendo los artículos textiles en buen estado."
"687671b3ebd2bf665349a519","http://data.europa.eu/esco/skill/57216e88-a0d3-4b8c-af6c-b8232b4f48c2","be45865f-cacb-47e6-9952-4ed1a3f541bf
ae2f5575-9727-4a31-85f8-0cebec4ec54c
4194a7f5-b136-4e8a-81ac-47ac1be111a0
e0a29336-ed12-4466-9981-3901b7dffb0b","S6.7.4","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","Ejemplos:
- Usar herramientas de relojero
- Usar equipos de joyería","utilizar herramientas manuales de precisión","utilizar herramientas manuales de precisión","Utilizar herramientas manuales electrónicas, mecánicas, eléctricas u ópticas para trabajos de precisión."
"687671b3ebd2bf665349a51a","http://data.europa.eu/esco/skill/5770f630-9b25-49f3-9d37-e93ec1799749","5f586ad9-36ea-45f4-a176-37785a9ab55e
346b922f-6b95-44ff-bb39-1761bb8730e5
1a40d927-d484-4055-96dd-b213b5df4baa
44eac28f-28f8-4747-92c5-6c25ff8aee45","S1.3","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","Excluye:
- Adiestramiento de animales","enseñar y entrenar","enseñar y entrenar","Facilitar la adquisición de nuevos conocimientos y habilidades. Dirigir y guiar a individuos y grupos a través de un proceso en el que se les enseñan las habilidades y conocimientos necesarios para la vida, el aprendizaje futuro o para un trabajo o conjunto de trabajos en particular."
"687671b3ebd2bf665349a51b","http://data.europa.eu/esco/skill/577ce84f-0d21-4f25-8307-99c53f6f8437","49933d10-282b-45e8-b9d5-a8ab9cee203b
fa0588fa-2f31-4b6e-abeb-8d4c291ce2be
a627d35f-3240-4c1b-82e2-07770e3c0e27
cbb5183a-cae1-4cda-b304-c055e84905d1","S6.2.0","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","Excluye:
- Habilidades específicas que implican levantar y mover personas y animales
- Funcionamiento de maquinaria que no sea equipo manual","mover y levantar","mover y levantar","Realizar actividades físicas para mover, cargar, descargar o almacenar objetos o para escalar estructuras, a mano o con la ayuda de equipos."
"687671b3ebd2bf665349a51c","http://data.europa.eu/esco/skill/57a45369-afc1-4f5a-b157-6f18de506bab","2189573b-a9d9-41ad-8007-5c046241a74c
29f74437-0490-4802-b8ef-72a69babcf8d
62c6e976-90e3-48dc-8f2a-33138456d5cf
e3349425-e85f-467e-b30e-f0f657b59ada","S7.0","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","","construir","construir","Construir, reparar, instalar y acabar estructuras interiores y exteriores."
"687671b3ebd2bf665349a51d","http://data.europa.eu/esco/skill/57e6af87-8a6b-4ecb-88e5-7c80b582ddd7","dc85ee15-9ee4-45b0-a23e-f3d403d5a90d
437d7bf2-2a4e-45f9-ba17-15fddfad5cc8
08a38feb-6f0e-48b5-84a3-3c812eb524b6
eebe42be-a947-4a7e-83d0-6d54c67cc008","S8.6.0","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","Excluye:
- Instalar y configurar equipos de precisión","utilizar instrumentos y equipos de precisión","utilizar instrumentos y equipos de precisión","Controlar, monitorizar y ajustar instrumentos y equipos de precisión para una amplia gama de propósitos."
"687671b3ebd2bf665349a51e","http://data.europa.eu/esco/skill/583b1fb5-be8d-41f0-aa81-0b6bef4793c2","ec15c614-9d22-48c2-ac7e-3213e5a1a2af
212f7605-d975-40eb-b34e-af7173dd5a40
8f6de167-42dc-4c8f-9d6d-82454099171f
1c33efdf-29aa-462d-be18-8808319a6700","S7.2.2","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","Ejemplos:
- Instalar rociadores contra incendios
- Instalar tuberías de gas metálicas
- Reparar sistemas de fontanería","instalar equipos o sistemas de fontanería o tuberías","instalar equipos o sistemas de fontanería o tuberías","Instalar equipos o sistemas de fontanería o tuberías."
"687671b3ebd2bf665349a51f","http://data.europa.eu/esco/skill/587e1cd6-a376-4c8f-8369-187c128d72a3","8f67aad7-60b8-4c1f-b2f4-6d35c6731674
32e4bdb3-2b47-480a-aad8-6dd4e403a7e0
f31c682d-4759-44de-a505-d7162892fea6
4ea47d12-185d-4ce0-894d-5c20228b4cbc","S2.4","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","Excluye:
- Habilidades en el uso de herramientas TIC específicas para procesar datos","procesar información","procesar información","Introducir, registrar, transcribir y actualizar datos utilizando sistemas de información electrónicos o manuales."
"687671b3ebd2bf665349a520","http://data.europa.eu/esco/skill/58bd927f-e4cc-4b61-a679-cb91b3f8075a","b539c1c1-699a-4cd8-ab12-1ee7dadaf3d3
f2cdf13a-5db0-42b0-aed7-fb7b897de94c
f5260549-1b43-4d86-90d2-c2803d3973c9
de3e22d2-fcfb-4c51-81ed-12e6433bcf44","S1.8.5","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","Ejemplos:
- Seguir un resumen
- Seguir instrucciones de señalización
- Leer instrucciones de la orden de trabajo","seguir instrucciones y procedimientos","seguir instrucciones y procedimientos","Seguir instrucciones dadas verbalmente o por escrito y seguir procedimientos estándar o acordados."
"687671b3ebd2bf665349a521","http://data.europa.eu/esco/skill/58beed15-8cf0-4bea-a24a-ad595768bba6","dbf4e446-e0d4-4c64-8e50-aed4ddf2f581
b7a61a6c-8f86-4bcc-9831-cb74a1221923
c55dd49e-dd04-487d-a984-8a934833ba1e
332f9969-7c59-4220-b145-08e8036998ba","S7.1.0","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","","construir y reparar estructuras","construir y reparar estructuras","Formar, dar forma y unir materiales para formar estructuras como edificios, puentes o minas subterráneas de acuerdo con las especificaciones y los planos."
"687671b3ebd2bf665349a522","http://data.europa.eu/esco/skill/58edb789-d085-4e7d-8b6e-b70913bebfca","99a449e1-e096-4857-b21d-4b3798fa4ccb
7acc1b30-5a10-4659-b83f-3b9c9b42fe6b
ab883a5e-3706-415c-89dd-c1732e2d2c84
29b94835-50bb-408f-8196-31935c2f93f6","S7.1.7","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","Ejemplos:
- Instalar barandilla
- Colocar paneles de yeso
- Instalar techos suspendidos","instalar y montar accesorios de construcción","instalar y montar accesorios de construcción","Instalar, montar o construir accesorios de construcción como paneles de yeso, puertas, ventanas y escaleras."
"687671b3ebd2bf665349a523","http://data.europa.eu/esco/skill/592525ab-b517-4c55-8c65-17e0f5d99205","e70951c8-297a-4f9d-a5ee-0d7427470ccf
9560f731-6873-4564-824e-c61f2c3a3741
d6df6aaf-1e4b-4c01-becb-0aa61d4adbb3
9d05b634-a873-4f0e-9abe-d276e3065d65","S6.5.3","2025-07-15T15:20:19.559Z","2025-07-15T15:20:19.559Z","Excluye:
- Funcionamiento de equipos de montaje automatizados
- Instalación, reparación y mantenimiento de dispositivos
- Fabricación de objetos decorativos
- Fabricación de dispositivos médicos, ortóticos y protésicos

Ejemplos:
- Montar dispositivos mecatrónicos
- Montar componentes eléctricos","montar productos eléctricos y electrónicos","montar productos eléctricos y electrónicos","Montar productos eléctricos y electrónicos, excluidos los dispositivos médicos o protésicos, a mano o utilizando herramientas y equipos manuales."
"687671b3ebd2bf665349a524","http://data.europa.eu/esco/skill/59c46f34-bffd-4859-adf4-3839c2a73821","a1ea3ecf-3b37-43a7-a582-5f0efb25f4d6
351d99dc-a288-4682-9b46-608811e91330
8f77a719-4011-4d10-9e94-98fd939e6886
baf38078-1122-4caa-92f9-38bd6c7e2b79","S7.0.0","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","","construir","construir","Construir, reparar, instalar y acabar estructuras interiores y exteriores."
"687671b3ebd2bf665349a525","http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48","35c61715-fde9-4866-8bdc-0058e96ca5d1
0ea3d0d6-8a44-4b83-902b-f726c864274a
1c25e89a-ff7c-442f-80a5-503fa09004b7
d690051a-454d-4226-acd1-d20868a52e75","S3.3.1","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","Ejemplos:
- Seguir prácticas de trabajo higiénicas
- Usar equipo de protección personal
- Proteger la salud y el bienestar mientras se utilizan tecnologías digitales

Excluye:
- Cuidar la higiene personal","cumplir con los procedimientos de salud y seguridad","cumplir con los procedimientos de salud y seguridad","Asegurar el cumplimiento de las normas, estándares, directrices, leyes o buenas prácticas relacionadas con la salud y la seguridad de uno mismo, los compañeros de trabajo, los empleados y el público."
"687671b3ebd2bf665349a526","http://data.europa.eu/esco/skill/5c26881e-2759-4a38-b136-5e0f6071b524","2f063d70-3147-4681-9e2f-afbe857414b3
8cd163e7-c268-429a-aab3-3d1aa5949130
70540918-1730-46f7-b82c-5b9bf7a1e67b
afc97c94-a5ac-4e85-86c4-2ed22c64c5d7","S4.2","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","","organizar, planificar y programar el trabajo y las actividades","organizar, planificar y programar el trabajo y las actividades
organizar y planificar","Dirigir actividades y tareas, establecer horarios y coordinar las actividades de grupos e individuos para completar los objetivos a tiempo y dentro del presupuesto."
"687671b3ebd2bf665349a527","http://data.europa.eu/esco/skill/5c2d5780-23ed-4372-bb8d-c1846ee404ae","9a8d340a-b0aa-4ddc-a730-e38bc95360fd
a535ac3a-1ddb-4b1e-9471-dacb0c9ee08f
6088e2af-ff46-4af6-9961-b0b7ddfee0ae
1eee5552-42a5-43a1-81ac-efd287dd13df","S2.8.3","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","Excluye:
- Probar y analizar sustancias

Ejemplos:
- Supervisar los costes de producción
- Supervisar las cuentas financieras
- Supervisar los mercados de bonos","supervisar los recursos y la actividad financiera y económica","supervisar los recursos y la actividad financiera y económica","Supervisar parámetros para mantener el conocimiento de los niveles de recursos y gastos financieros, existencias y el entorno económico."
"687671b3ebd2bf665349a528","http://data.europa.eu/esco/skill/5d1d2d04-5510-4918-a437-7f57d570483a","df98b98e-1cfb-4c5f-8238-4f325882999a
17fe7f7c-fda5-447d-b35a-60d61d7356ed
7c3f27fd-6cfb-43a1-9a7d-c79516335576
9dcf1721-211f-4973-8e91-1d79a7515032","S7.1.5","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","Ejemplos:
- Instalar cubiertas metálicas
- Instalar canaletas
- Colocar la cubierta del tejado","instalar cubiertas","instalar cubiertas","Construir, instalar y mantener techos y canaletas."
"687671b3ebd2bf665349a529","http://data.europa.eu/esco/skill/5dbb69d2-9e1b-4e0f-b8c0-0bac709729cf","8fc93e98-3367-4f2f-aadf-aa7128cfb8c6
22bb1af1-33f9-4a50-95a4-df205286d4e0
4d3c0d1f-b399-456c-aed8-c3895b32e0c2
1f413c13-3308-4170-91f8-bc33665bca1b","S2.5.2","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","Ejemplos:
- Pesar mercancías","pesar","pesar","Medir el peso de objetos y personas."
"687671b3ebd2bf665349a52a","http://data.europa.eu/esco/skill/5ea47148-5289-49f2-80f8-bb1f54b37de0","633c0bef-f5ab-4b25-8871-8a9ea79a9334
f45a7eee-7cab-41e0-96bc-a8e48b67968c
910b68f9-9e34-4998-a444-0ff66f7590a9
3fd2997e-a13f-4b18-8158-c805a244f324","S7.3.3","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","Ejemplos:
- Pintar superficies
- Empapelar","aplicar soluciones o revestimientos protectores o decorativos","aplicar soluciones o revestimientos protectores o decorativos","Aplicar pintura, laca, papel pintado u otros revestimientos a superficies u objetos utilizando brochas, rodillos, pistolas de pintura u equipos similares."
"687671b3ebd2bf665349a52b","http://data.europa.eu/esco/skill/5f92ff3e-288b-44aa-864d-5ebb1adb7925","81658b3e-bd66-4186-9177-71fa80a8e5c1
9f3be77f-c92e-4416-a4e3-2a6e219f1d0e
d508a8d4-cd32-4809-bd44-debe31b39d47
e7373243-b101-4054-8ed7-56eb0d7113cf","S3.6.4","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","Ejemplos:
- Aplicar esmalte de uñas
- Utilizar técnicas de depilación","peinar y realizar tratamientos de belleza","peinar y realizar tratamientos de belleza","Peinar, dar estilo o eliminar el vello, aplicar maquillaje y realizar tratamientos de belleza para satisfacer la apariencia deseada por los clientes o requerida para fines como representaciones teatrales."
"687671b3ebd2bf665349a52c","http://data.europa.eu/esco/skill/6107b01a-3dac-4a03-ac9c-1044e4af0307","3079d615-c325-47cb-904d-862525585d86
b9ba639d-d732-4c34-9cf1-12337196623c
c847a820-0730-40ba-ace1-48df8be21b3f
57161a97-d6c3-43a9-b11b-a3c8e35ba597","S3.1","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","","asesorar","asesorar","Responder a las necesidades de los clientes interpretando sus estados emocionales y motivacionales, y determinando y proporcionando el apoyo o las intervenciones apropiadas."
"687671b3ebd2bf665349a52d","http://data.europa.eu/esco/skill/6115ff80-3d84-4e87-8e2b-6ede7ee004b4","60fdd048-f923-4756-9287-a1d8a7ace2d9
5025f06a-d048-44f7-9458-14f1ddf8a293
f7122e78-4ba3-42fa-b3ff-523a3a564823
c4ef5917-1f42-4fb8-9d30-31747ec9ebdc","T6.4","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","La creatividad y el respeto a la diversidad son la base de las habilidades y competencias que se incluyen en este apartado.","aplicar habilidades y competencias culturales","aplicar habilidades y competencias culturales
apreciar y expresar conceptos culturales, artísticos o musicales","Expresar e interpretar ideas, experiencias y emociones de forma creativa. Adoptar una actitud abierta al aprendizaje de diferentes expresiones culturales y artísticas."
"687671b3ebd2bf665349a52e","http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f","5866872c-12f2-4201-82f2-903c55427de9
918ca4f7-6b9c-44bf-900c-e930bfd7701b
84c56a2a-258f-4271-936a-8426bdb2c001
e3f9c7bd-f55d-457f-9b36-427ab3ebeacc","S6.13.2","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","Ejemplos:
- Manejar residuos de la pesca
- Recoger residuos domésticos","eliminar residuos o desechos no peligrosos","eliminar residuos o desechos no peligrosos","Recoger y eliminar materiales no peligrosos no deseados de acuerdo con los procedimientos establecidos de gestión de residuos."
"687671b3ebd2bf665349a52f","http://data.europa.eu/esco/skill/62023d5b-22ea-442e-ac46-39eb83c986fb","4aeef368-9965-4c6d-92fe-ee40900607ae
0e193a3e-7e79-4133-b865-9fe05c5b6779
6ae0dd68-44c5-44ef-97f2-98de1607b647
af6637d2-d654-40d6-ba8e-0b2b25ecdc75","S6.5.5","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","Excluye:
- Funcionamiento de equipos de montaje automatizados
- Fabricación de objetos decorativos

Ejemplos:
- Montar muebles prefabricados
- Reparar estructuras de muebles","montar muebles","montar muebles","Montar y reparar muebles a mano o utilizando herramientas y equipos manuales."
"687671b3ebd2bf665349a530","http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c","b9232357-cbe3-4dff-80ce-6df1a0a4640d
eb7474d6-70ec-43fb-8cfd-b769ef5bb001
52c107aa-e8da-4763-a2ef-18cd8221d2de
44f85225-3dc7-4077-87b2-eafb13d501da","S1.5.3","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","Ejemplos:
- Asesorar a los clientes sobre nuevos equipos
- Proporcionar asesoramiento sobre destinos turísticos","asesorar sobre productos y servicios","asesorar sobre productos y servicios","Asesorar a otros sobre productos o servicios explicando detalles técnicos."
"687671b3ebd2bf665349a531","http://data.europa.eu/esco/skill/64acded2-d944-4f85-a703-cfe9375f706a","8134bb3b-6152-49d4-bbcf-63f315b44112
2f820c1c-6b8f-46b8-ac3a-51c851883128
a5626754-8b74-47ac-bd0e-28e2df5c5a81
d71758d1-4436-454b-aa65-63057a8f0d45","S8.1.2","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","Ejemplos:
- Operar maquinaria agrícola
- Operar tractores
- Operar maquinaria forestal","operar equipos agrícolas o forestales","operar equipos agrícolas o forestales","Operar equipos móviles diseñados específicamente para fines agrícolas o forestales, como el cultivo de tierras o la cosecha de cultivos y árboles."
"687671b3ebd2bf665349a532","http://data.europa.eu/esco/skill/64aeee4d-3791-4448-8ed8-9b49ad04f2fb","5a8e27a8-2202-43ce-ba66-28b2a78d5434
19e3b940-b861-47dd-a029-f285607d9992
6d3ebd19-7469-4672-910a-075aa7f0e460
110aa684-1957-42be-8c10-dd28abd3d09b","S1.15.2","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","Ejemplos:
- Traducir el lenguaje hablado
- Traducir textos
- Interpretar idiomas en conferencias

Excluye:
- Habilidades y conocimientos relacionados con un idioma o dialecto específico.","traducir e interpretar","traducir e interpretar","Traducir un idioma a otro idioma en forma escrita u oral. Hacer coincidir palabras y expresiones con sus equivalentes en otros idiomas, asegurándose de que se preserve el mensaje y los matices del texto original."
"687671b3ebd2bf665349a533","http://data.europa.eu/esco/skill/663d82aa-4c0d-46bc-90f5-03770f068bb1","798ba32f-3262-4f37-8a9c-055f88fb40bd
113caaff-c306-4c11-9990-f6f7461d6b65
0b58a94a-99fd-412b-bb6f-fd4e0ac4b1bb
bb29fa6d-9c55-4f6d-a226-e9058aeb4845","S8.2","2025-07-15T15:20:19.560Z","2025-07-15T15:20:19.560Z","Incluye la conducción de vehículos con capacidad para circular por carretera y fuera de ella, cuyo propósito es el transporte de mercancías o personas

Ejemplos:
- Conducir a alta velocidad","conducir vehículos","conducir vehículos","Conducir vehículos por carretera o fuera de ella, como motocicletas, automóviles, furgonetas, camiones y autobuses, para el transporte de mercancías o personas por carretera."
