"ID","ORIGINURI","UUIDHISTORY","OCCUPATIONGROUPCODE","CODE","OCCUPATIONTYPE","ISLOCALIZED","CREATEDAT","UPDATEDAT","DEFINITION","SCOPENOTE","REGULATEDPROFESSIONNOTE","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"687671c1ebd2bf665349e0f9","http://data.europa.eu/esco/occupation/49c3db8c-c586-42d1-9726-f65d8303c0b1","5ce94cfe-1fb4-4174-a824-b1b731d4aa0c
46dbe959-cbc5-4782-b837-b7d51e9aac02
30dacb2a-7c46-4d4d-b8c3-93999f79e41c
92b32c18-eff8-4837-ae5a-48d5e72d3a3b","2643","2643.3","escooccupation","false","2025-07-15T15:20:34.354Z","2025-07-15T15:20:34.354Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","ser lexicógrafo","ser lexicógrafo
editor de diccionarios bilingües
lexicógrafo lingüístico
lexicógrafo
lexicógrafo senior
lexicógrafo de diccionarios bilingües
lexicólogo
editor de diccionarios
lexicógrafo computacional","Los lexicógrafos escriben y compilan el contenido de los diccionarios. También determinan qué palabras nuevas son de uso común y deben incluirse en el glosario."
"687671c1ebd2bf665349e096","http://data.europa.eu/esco/occupation/8f324afc-6ae8-48f5-af68-0fac08024fd1","f21796ac-1995-4fa8-8916-2816b746155f
f393f97c-3ad6-4538-9cd5-4f9d7cb08775
3eb87c50-f812-4e72-bbcc-f3f1340448d5
c3c24ea3-852f-4e6b-8708-ad1382483c7b","2621","2621.7","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","registrar de exposiciones","registrar de exposiciones
catalogador de museos
catalogador de objetos de museo
registrar de museo","Los registradores de exposiciones organizan, gestionan y documentan el movimiento de artefactos de museo desde y hacia el almacenamiento, la exhibición y las exposiciones. Esto sucede en colaboración con socios privados o públicos, como transportistas de arte, aseguradoras y restauradores, dentro y fuera del museo."
"687671c1ebd2bf665349e097","http://data.europa.eu/esco/occupation/a63733fa-f7ff-4733-8961-1ec4eeaab00b","6b856754-efff-4b68-8052-ef0d227cc6cc
85eb0b71-eac2-467e-8a81-30a30a1ecf07
59609720-6ada-44f1-b16f-cb18e984d88e
102b3852-5fb9-4ed4-a6fc-3892b7cf5040","2621","2621.8","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","científico de museo","científico de museo
administrador de museo
científico conservacionista
investigador de museo","Los científicos de museos realizan o gestionan el trabajo de conservación, preparación y administrativo en museos generales, jardines botánicos, galerías de arte, colecciones relacionadas con bellas artes, acuarios o áreas similares. Gestionan las colecciones de material natural, histórico y antropológico con fines educativos, científicos o estéticos."
"687671c1ebd2bf665349e098","http://data.europa.eu/esco/occupation/e7417f4f-7072-4b07-a71f-71f6fc7f5e5b","365c0e87-2fc2-4e2f-8cd1-1696864d68dd
cbc6d7bb-38ae-4e26-8259-ae10e8ee051d
19d198fd-f004-4617-b847-3cc4c2ca0297
c74c41fc-d918-4806-a46c-76fe54db46b9","2621","2621.9","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","registrador de zoológico","registrador de zoológico
encargado de registros de animales
coordinador de registros de animales
coordinador de registros y registrador de zoológico
registrador de acuario
coordinador de registros
registrador de animales
registrador de colecciones
registrador de animales de zoológico
encargado de registros de acuario
encargado de registros","Los registradores de zoológicos son responsables del mantenimiento de una amplia variedad de registros relacionados con los animales y su cuidado en las colecciones zoológicas. Esto incluye registros históricos y actuales. Tienen la responsabilidad de recopilar los registros en un sistema de mantenimiento de registros organizado y reconocido. En la mayoría de los casos, esto también implica la presentación de informes periódicos a sistemas regionales o internacionales de información sobre especies o como parte de programas de reproducción gestionados, es decir, los registradores de zoológicos suelen ser responsables de la gestión interna y externa de los registros institucionales. Los registradores de zoológicos también suelen coordinar el transporte de animales para la colección zoológica."
"687671c1ebd2bf665349e099","http://data.europa.eu/esco/occupation/3765a20d-5160-4e8f-82f1-ad7872b9db24","cb150d67-bd18-456a-a024-87875f46ae1f
9e93fe20-8caf-424c-824f-1a57a0334636
a4ea1dd7-165e-4826-8e75-1018e43f102d
0ae38ab5-e298-4649-9b5d-f4ea6ca67729","2622","2622.1","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","gestor de información","gestor de información
gestor del conocimiento
documentalista
responsable de información
científico de la información
coordinador de información académica","Los gestores de información son responsables de los sistemas que proporcionan información a las personas. Aseguran el acceso a la información en diferentes entornos laborales (públicos o privados) basándose en principios teóricos y capacidades prácticas en el almacenamiento, la recuperación y la comunicación de la información."
"687671c1ebd2bf665349e09a","http://data.europa.eu/esco/occupation/60f7eb23-a7ea-4cbe-98a5-1248291f62d5","3ba061b0-8bd6-405b-be30-c782c59f8796
962989c1-e68f-420a-b9a6-fa65de44cb6b
f06e60da-240e-4705-9126-44895e8e004b
b331895c-6d17-4252-bf40-05b87762a4e8","2622","2622.2","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","bibliotecario","bibliotecario
coordinador de red de bibliotecas
bibliotecario de colecciones especiales
bibliotecario de recursos electrónicos
asociado de biblioteca
investigador de literatura
gestor de tesauro
supervisor de biblioteca
bibliotecario escolar
asistente de biblioteca
asistente técnico de biblioteca
bibliotecario de música
bibliotecario de catálogo
bibliotecário","Los bibliotecarios gestionan bibliotecas y realizan servicios bibliotecarios relacionados. Gestionan, recopilan y desarrollan recursos de información. Ponen la información a disposición, la hacen accesible y la hacen descubrible para cualquier tipo de usuario."
"687671c1ebd2bf665349e09b","http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09","821a7748-4390-4f47-a791-ed43052e2c13
a8b16c79-312c-4a9d-a53d-731621614a4d
6461c437-cafa-423e-8903-73b903e76ae6
678d9535-e52c-4e6d-9cc6-3a3b0fac1ae4","2631","2631.1","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","responsable de política económica","responsable de política económica
analista de política económica
especialista en política económica
responsable de política financiera
asesor de política económica
responsable de políticas económicas
responsable de políticas para la economía
investigador de política económica","Los responsables de política económica desarrollan estrategias económicas. Supervisan aspectos de la economía como la competitividad, la innovación y el comercio. Contribuyen al desarrollo de políticas, proyectos y programas económicos. Investigan, analizan y evalúan los problemas de política pública y recomiendan las medidas adecuadas."
"687671c1ebd2bf665349e09c","http://data.europa.eu/esco/occupation/99492920-e5a5-4dba-9e5a-93193147198c","bd552be6-7c73-4e39-b1fe-90bb43b09eb6
3145e114-f0ad-49d8-97b9-152e8fc18b74
d3862336-ca74-4e5b-a747-be0efbd35da7
20539842-7a6e-462d-a544-b9ab4595c46d","2631","2631.2","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","economista","economista
analista macroeconómico
científico investigador en economía
analista de investigación económica
economista laboral
econometrista
analista económico
economista social
investigador económico
analista de intereses
investigador en ciencia económica
econofísico
académico de economía
científico económico","Los economistas realizan investigaciones y desarrollan teorías en el campo de la economía, ya sea para el análisis microeconómico o macroeconómico. Estudian las tendencias, analizan datos estadísticos y, hasta cierto punto, trabajan con modelos matemáticos económicos para asesorar a empresas, gobiernos e instituciones relacionadas. Asesoran sobre la viabilidad de los productos, las previsiones de tendencias, los mercados emergentes, las políticas fiscales y las tendencias de consumo."
"687671c1ebd2bf665349e09d","http://data.europa.eu/esco/occupation/12ff7f9c-c5b5-4d4a-b585-c350dd1400eb","d03583a4-d5d2-4616-a63d-a3dd0c5a06a0
c8c292d9-cd8a-43d0-97fc-35d3815b1e74
d3f7cf2b-c2a4-448c-b26f-0075e3b5018d
28581e33-e411-4a59-b65f-dd5611b2cc54","2631","2631.2.1","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","investigador en economía empresarial","investigador en economía empresarial
economista empresarial
investigador de mercados financieros
investigador empresarial
estrategia en economía fiscal
investigador en economía fiscal
analista en economía fiscal
científico investigador empresarial
analista económico
economista de mercados financieros
asesor económico
asesor de mercados financieros
asesor empresarial
analista empresarial
asesor en economía fiscal","Los investigadores en economía empresarial realizan investigaciones sobre temas relacionados con la economía, las organizaciones y la estrategia. Analizan las tendencias macroeconómicas y microeconómicas y utilizan esta información para analizar la posición de las industrias o empresas específicas en la economía. Prestan asesoramiento sobre planificación estratégica, viabilidad de productos, previsión de tendencias, mercados emergentes, políticas fiscales y tendencias de consumo."
"687671c1ebd2bf665349e09e","http://data.europa.eu/esco/occupation/56afc09a-75a0-49c7-a5cb-256df45d8f2d","af5d6f1b-7a07-428b-bf23-b5768f4f572c
6a90b1f0-3057-4f5c-a149-1b1748ff250e
6c5a14c5-7c52-4daa-8205-5ec41e545412
3b383114-0f1e-4f2d-8281-1bebfb51abfa","2631","2631.2.2","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","asesor económico","asesor económico
investigador de política económica
analista de políticas
consultor económico
asesor de política económica
analista de política financiera y económica
responsable de desarrollo económico","Los asesores económicos investigan los desarrollos económicos y asesoran sobre problemas económicos. Pronostican las tendencias y el comportamiento en economía, y asesoran sobre finanzas, comercio, asuntos fiscales y otros asuntos relacionados. Asesoran a empresas y organizaciones sobre técnicas para obtener beneficios económicos."
"687671c1ebd2bf665349e09f","http://data.europa.eu/esco/occupation/9e1e8379-6377-4969-b141-0d2337218fc9","462e7c1f-3ec5-4295-8871-7181dab706d1
2e56b8dc-1597-456a-b629-072d4e7ac0e9
5e498355-7fa1-4907-9bd0-52034e097aaa
4ef7b3e1-1a9c-4bd5-af2f-7848fbab5962","2631","2631.2.3","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","coordinador de desarrollo económico","coordinador de desarrollo económico
economista
gestor de regeneración
responsable de desarrollo económico
coordinador de desarrollo socioeconómico
consultor de desarrollo
responsable de desarrollo
consultor de desarrollo económico
responsable de planificación","Los coordinadores de desarrollo económico delinean e implementan políticas para mejorar el crecimiento y la estabilidad económica de una comunidad, gobierno o institución. Investigan las tendencias económicas y coordinan la cooperación entre las instituciones que trabajan en el desarrollo económico. Analizan los posibles riesgos y conflictos económicos y elaboran planes para resolverlos. Asesoran sobre la sostenibilidad económica de las instituciones y el crecimiento económico."
"687671c1ebd2bf665349e0a0","http://data.europa.eu/esco/occupation/b3e459a2-0103-4182-8882-c255d474a7ff","cbc9fc1f-24bb-434f-9bfc-2dd64990b35b
7c8c4498-8652-48b8-a872-2a7e08b5bedc
903ccffa-93c7-4c62-b918-08ab4be0d818
ca6e0d60-a0d2-4a00-8675-d08a0ba43563","2631","2631.2.4","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","analista de política fiscal","analista de política fiscal
consultor pecuniario
analista fiscal y de políticas
analista fiscal
analista de investigación fiscal
asesor de política fiscal
asesor de contribuciones","Los analistas de política fiscal investigan y desarrollan políticas y legislación fiscal para mejorar y desarrollar las políticas fiscales. Asesoran a los organismos oficiales sobre la aplicación de políticas y operaciones financieras, así como sobre la previsión de la influencia financiera de los cambios en las políticas fiscales."
"687671c1ebd2bf665349e0a1","http://data.europa.eu/esco/occupation/acf69cab-8629-45c8-ae10-c8fb15f474b6","0d6a4f49-60e1-4573-b2f8-aebfdb2a7052
9e85a544-56cb-4d1d-a88e-2355a75a9684
ed5ff714-48cc-4c4c-9cb3-fe9c31db6b49
d61ead65-4d49-480d-ac22-e5b8f2b4b607","2632","2632.1","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","antropólogo","antropólogo
etnólogo
científico de género
científico de la música
antropólogo social
antropólogo forense
antropólogo sociocultural
científico del cine
científico del teatro
científico cultural
científico musicólogo
antropólogo biológico
científico de las artes
científico investigador en antropología
antropólogo lingüístico
científico de televisión
antropólogo arqueológico
científico de las ciencias del arte
antropólogo cultural","Los antropólogos investigan todos los aspectos de la vida relacionados con los seres humanos. Estudian las diversas civilizaciones que han existido a lo largo del tiempo y sus formas de organización. Intentan analizar los aspectos físicos, sociales, lingüísticos, políticos, económicos, filosóficos y culturales de diferentes personas. El objetivo de sus estudios es comprender y describir el pasado de la humanidad y resolver problemas sociales actuales. Exploran diferentes perspectivas, como la antropología filosófica."
"687671c1ebd2bf665349e0a2","http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442","65511d0e-56de-49d3-8b8c-8e1535d6eb5d
526d33bf-f0d4-48fd-8100-7b6bd1be38f8
ebd4654d-08ab-4d6f-96b6-4725c3d8cb55
efb194ad-9fe5-4bc5-b24f-51a65699d5e8","2632","2632.1.1","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","científico de la comunicación","científico de la comunicación
analista de investigación en estudios de comunicación
académico de comunicación
académico de estudios de comunicación
investigador en comunicación
científico investigador en estudios de comunicación
analista de investigación en comunicación
científico investigador en comunicación
analista de estudios de comunicación
investigador en estudios de comunicación
analista de comunicación
investigador en ciencia de la comunicación
científico de las comunicaciones","Los científicos de la comunicación investigan los diferentes aspectos de la planificación, recopilación, creación, organización, preservación, uso, evaluación e intercambio de información a través de la comunicación verbal o no verbal. Estudian las interacciones entre grupos, individuos e individuos con tecnologías (robots)."
"687671c1ebd2bf665349e0a3","http://data.europa.eu/esco/occupation/19db5ad1-ffbf-41a0-8746-d3878f0d5dbd","1a89efc1-8d82-4a2e-b8c2-0a2403dbe874
be85f1ad-1471-4f42-93ee-fe2a9cc3438e
c6708b30-fb43-459c-9c1b-a048929c337c
95213d4e-d482-4c63-804b-147e4b2f1048","2632","2632.1.2","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","científico de los medios de comunicación","científico de los medios de comunicación
analista de investigación en medios de comunicación
académico de estudios de medios de comunicación
antropólogo de medios de comunicación
científico investigador en medios de comunicación
analista de medios de comunicación
académicos de medios de comunicación
investigador en estudios de medios de comunicación
científico de estudios de medios de comunicación
investigador en ciencia de los medios de comunicación
investigador en medios de comunicación
científico investigador en estudios de medios de comunicación","Los científicos de los medios de comunicación investigan el papel y el impacto que los medios de comunicación tienen en la sociedad. Observan y documentan el uso de diferentes tipos de medios de comunicación, como periódicos, radio y televisión, y la respuesta de la sociedad."
"687671c1ebd2bf665349e0a4","http://data.europa.eu/esco/occupation/203ea2ee-bbee-4aaf-83d7-2f2225f916e3","773ac718-c3b5-4b86-a4a9-09f3c4468903
e4c63309-0970-4bf2-95e1-b1064d2229f5
cf25bf63-c4a3-4383-954d-58755f73e97d
c99b42e3-1af7-43f8-981e-fcd166afab88","2632","2632.2","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","arqueólogo","arqueólogo
académico de arqueología
científico investigador en arqueología
epigrafista
analista de arqueología
analista de investigación en arqueología
investigador en arqueología
investigador en ciencia de arqueología marina
científico arqueólogo
arqueólogo marino
director de excavaciones
académico de arqueología marina
científico de arqueología marina
analista de arqueología marina
analista de investigación en arqueología marina
investigador en arqueología marina
científico investigador en arqueología marina
científico de arqueología","Los arqueólogos investigan y estudian civilizaciones y asentamientos pasados mediante la recopilación e inspección de restos materiales. Analizan y extraen conclusiones sobre una amplia gama de asuntos, como los sistemas jerárquicos, la lingüística, la cultura y la política, basándose en el estudio de objetos, estructuras, fósiles, reliquias y artefactos dejados por estos pueblos. Los arqueólogos utilizan diversos métodos interdisciplinarios, como la estratigrafía, la tipología, el análisis 3D, las matemáticas y el modelado."
"687671c1ebd2bf665349e0a5","http://data.europa.eu/esco/occupation/441a5b76-2f51-4704-9df7-3b8e715dd3ad","78a150d2-4027-43df-ac79-b9b00dd46713
587b191a-9b9a-4d92-acea-c435f6ab9467
304e474d-8849-4fbe-85a5-60ecfd31cec6
970eeb7e-c4f0-4eaf-b03f-5bbbf5c42287","2632","2632.3","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","científico del comportamiento","científico del comportamiento
investigador en ciencia del comportamiento
analista en ciencia del comportamiento
académico en ciencia del comportamiento
analista de investigación en ciencia del comportamiento","Los científicos del comportamiento investigan, observan y describen el comportamiento humano en la sociedad. Sacan conclusiones sobre los motivos que impulsan las acciones en los humanos, observan las diversas circunstancias de los diferentes comportamientos y describen diferentes personalidades. Asesoran a organizaciones e instituciones gubernamentales en este campo. También pueden analizar el comportamiento de los animales."
"687671c1ebd2bf665349e0a6","http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79","290ac1de-ae26-43a5-8933-1524d0541de6
6b834bb6-559f-420c-a36a-96405035e29a
a21bc536-34d2-47a9-a0ba-626f2108166d
4cdda5ae-8fa1-4c3d-9679-21eddbafff14","2632","2632.4","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","criminólogo","criminólogo
científico investigador en criminología
académico de estudios de criminología
científico de estudios de criminología
científico de criminología
investigador en criminología
académico de criminología
investigador en estudios de criminología
criminólogos
científico investigador en estudios de criminología","Los criminólogos estudian las condiciones relacionadas con los seres humanos, como los aspectos sociales y psicológicos que podrían llevarlos a cometer actos delictivos. Observan y analizan diferentes factores, desde las condiciones de comportamiento hasta los antecedentes sociales y el entorno de los sospechosos, para asesorar a las organizaciones sobre la prevención del delito."
"687671c1ebd2bf665349e0a7","http://data.europa.eu/esco/occupation/bac64fa2-dcd6-47bb-8e5c-04e04a86a199","4982651e-0461-4795-ba41-f7ea465b757c
8c8f95d7-c329-430c-821a-a5c09e78634a
f6ef4d1d-2585-4d32-a060-7689272fadc3
ef79563f-3365-40be-bf1d-41087b1165ff","2632","2632.5","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","geógrafo","geógrafo
geógrafo económico
científico investigador en geografía
geógrafo físico
geógrafo natural
biogeógrafo
geógrafo cultural
geógrafos
geógrafo humano","Los geógrafos son académicos que estudian la geografía humana y física. Según su especialización, estudian los aspectos políticos, económicos y culturales de la humanidad contenidos en la geografía humana. Además, estudian las formaciones terrestres, los suelos, las fronteras naturales y los flujos de agua contenidos en la geografía física."
"687671c1ebd2bf665349e0a8","http://data.europa.eu/esco/occupation/11df8941-508c-4103-ad40-52cdf9430a59","9be5b60e-640d-4b01-9407-3fce50234175
670a14bd-f20b-47cd-970c-f0bff902afa9
837cb48b-45e3-4b16-9c30-91c7ce4a9eec
f454b40d-bab0-4462-a645-4f87025abf59","2632","2632.6","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","sociólogo","sociólogo
analista de investigación sociológica
analista de sociología rural
académico de sociología rural
científico investigador en sociología rural
sociólogo rural
analista de sociología económica
científico de sociología urbana
gerontólogo
investigador en ciencia de sociología rural
investigador en ciencia de sociología económica
académico de sociología económica
analista de sociología urbana
científico de sociología
asesor de comunicaciones interculturales
investigador en ciencia familiar y del consumidor
científico de sociología rural
analista de investigación en sociología urbana
investigador en ciencia de sociología
investigador en sociología
sociólogo urbano
investigador en ciencia de sociología urbana
sociólogos
sociólogo económico
académico de sociología
investigador en sociología urbana
académico de sociología urbana
analista de sociología
investigador en sociología rural
sociólogo del derecho
analista de investigación en sociología rural
investigador en sociología económica","Los sociólogos centran sus investigaciones en explicar el comportamiento social y la forma en que las personas se han organizado como sociedad. Investigan y explican la forma en que las sociedades han evolucionado describiendo sus sistemas legales, políticos y económicos y sus expresiones culturales."
"687671c1ebd2bf665349e0a9","http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73","b6af210f-976f-427b-a895-a2210ee9e7e7
45bf809b-9ddb-4747-97da-2fe00c4022f0
2bf3613b-25aa-4bbf-b331-2425dd458772
e636a5ef-9816-4a4f-a051-d5272628a17f","2632","2632.6.1","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","investigador en trabajo social","investigador en trabajo social
entrevistador de investigación social
investigador en ciencias sociales
gestor de investigación en trabajo social
asistente de investigación en trabajo social
responsable de investigación en trabajo social
trabajador de investigación social
trabajador de investigación en comunidades
científico social","Los investigadores en trabajo social gestionan proyectos de investigación cuyo objetivo es investigar y proporcionar informes sobre cuestiones sociales. En primer lugar, realizan investigaciones recopilando información a través de entrevistas, grupos focales y cuestionarios; a continuación, organizan y analizan la información recopilada utilizando paquetes de software informático. Analizan los problemas y las necesidades sociales, y las diferentes formas y técnicas para responder a ellos."
"687671c1ebd2bf665349e0aa","http://data.europa.eu/esco/occupation/9851c83c-5670-4da0-964a-1ef0e682e30b","685e0201-ea62-420c-9bb6-73b324b7edae
a8f010d2-b9aa-4e39-a713-994baae01b4b
5ba34c63-a1c2-4ea9-865f-25233df4f53d
0d222c19-f85c-438c-b6ca-40e4ff30a7e6","2632","2632.7","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","investigador en tanatología","investigador en tanatología
becario en tanatología
académico de tanatología
investigador en psicología de la muerte y el morir
tanatólogo","Los investigadores en tanatología estudian la muerte y el morir en una variedad de campos científicos, como la psicología, la sociología, la fisiología y la antropología. Contribuyen al crecimiento del conocimiento sobre aspectos de la muerte, como los fenómenos psicológicos que experimentan los moribundos y quienes los rodean."
"687671c1ebd2bf665349e0ab","http://data.europa.eu/esco/occupation/0cd729a6-ed11-4338-ac4b-d4b924390128","0bece9bb-73ba-4a99-9a26-ee36802fc83e
4b550271-074a-40db-8195-14a2471cdd36
1b65c8e5-72c1-4500-b745-1ccb8d834c56
5ede7ed1-3672-4857-80e2-aeaf723166b2","2633","2633.1","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","historiador","historiador
historiador diplomático
historiadores
historiador económico
egiptólogo
historiador militar
historiador político
historiador del arte","Los historiadores investigan, analizan, interpretan y presentan el pasado de las sociedades humanas. Analizan documentos, fuentes y rastros del pasado para comprender las sociedades pasadas."
"687671c1ebd2bf665349e0ac","http://data.europa.eu/esco/occupation/5f45a1ea-4d1b-43c3-b6a8-53b2276b3eb3","2d7be17f-4aa9-4200-870a-c95e877b3db5
850dc9ca-5822-474e-aca8-f80aaac7c79c
2b019b40-59be-447c-97ec-a27651ae5eea
0ee9c77a-e0b2-41cd-8c4d-f60d2f30b25e","2633","2633.1.1","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","genealogista","genealogista
experto en genealogía
experto en ascendencia
investigador de árboles genealógicos","Los genealogistas rastrean la historia y los linajes de las familias. Los resultados de su esfuerzo se muestran en una tabla del descenso de persona a persona que forma un árbol genealógico o se escriben como narrativas. Los genealogistas utilizan el análisis de registros públicos, entrevistas informales, análisis genéticos y otros métodos para obtener información de entrada."
"687671c1ebd2bf665349e0ad","http://data.europa.eu/esco/occupation/bfc92738-128b-44f5-92d4-51b10df17961","a5fa67a0-8dad-4497-8d06-9a6dca3cb885
f2f1e4b1-3a75-4c67-bab0-6860e06eaad8
a505bef9-cb79-4856-ae00-dc3bdc5b1467
461d82a7-f2ac-4c90-ae7a-50b17d72ee68","2633","2633.2","escooccupation","false","2025-07-15T15:20:34.342Z","2025-07-15T15:20:34.342Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","filósofo","filósofo
moralista
estudiante de filosofía
académico de filosofía
experto en filosofía","Los filósofos estudian y debaten sobre problemas generales y estructurales relacionados con la sociedad, los humanos y los individuos. Poseen habilidades racionales y argumentativas bien desarrolladas para participar en debates relacionados con la existencia, los sistemas de valores, el conocimiento o la realidad. Recurren a la lógica en el debate, lo que lleva a niveles de profundidad y abstracción."
"687671c1ebd2bf665349e0ae","http://data.europa.eu/esco/occupation/4f89b0d2-b666-4890-af01-25d1d60da1f3","31f59a25-8491-4b61-bb70-9cdd69ef740a
68619619-a95c-4c40-bac8-156f29621991
ad46c394-0086-414a-b4c1-a357f3443e10
51c69003-1fc6-41bb-94f6-06f95b41b01c","2633","2633.3","escooccupation","false","2025-07-15T15:20:34.343Z","2025-07-15T15:20:34.343Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","científico político","científico político
investigador de la paz
científico investigador en política
analista político
investigador en administración pública
investigador en ciencia política
investigador en estudios políticos
experto
investigador de la guerra
investigador político
académico político
investigador de paz y conflictos
científico investigador en estudios políticos
científico de la política
académico de estudios políticos
científico de estudios políticos","Los científicos políticos estudian el comportamiento, la actividad y los sistemas políticos, incluidos los elementos que se incluyen en ellos. Su estudio del campo abarca desde los orígenes y la evolución de varios sistemas políticos hasta asuntos de actualidad, como los procesos de toma de decisiones, el comportamiento político, las tendencias políticas, la sociedad y las perspectivas de poder. Asesoran a los gobiernos y organizaciones institucionales en materia de gobernanza."
"687671c1ebd2bf665349e0c8","http://data.europa.eu/esco/occupation/0d423a2e-6fb7-4704-8544-bd6c522b3c62","26d7507b-8e71-4f09-9d9f-9713e3f4c14c
4380b139-91b1-4c98-be01-bc2a29ba7c63
ba194052-1fe0-417c-9448-3a66c329f280
318bf108-ec9f-4555-9c64-2b61ba606a5e","2635","2635.3.2","escooccupation","false","2025-07-15T15:20:34.344Z","2025-07-15T15:20:34.344Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","trabajador social de atención infantil","trabajador social de atención infantil
trabajador social (protección infantil)
trabajador social (niños tutelados)
trabajador social de infancia
trabajador social (niños y familias)
profesional de servicios infantiles
trabajador social del equipo de protección familiar
trabajador social de guardería
trabajador social de protección infantil
trabajador social (atención infantil)","Los trabajadores sociales de atención infantil prestan servicios sociales a niños y sus familias para mejorar su funcionamiento social y psicológico. Su objetivo es maximizar el bienestar familiar y proteger a los niños del abuso y el abandono. Ayudan en los trámites de adopción y buscan hogares de acogida cuando es necesario."
