conceptUri,broaderType,broaderUri
http://data.europa.eu/esco/skill/ef6aeca0-e93e-4345-9f5a-347db844f26b,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2a19f30-399e-4257-9681-9edaa9917875
http://data.europa.eu/esco/skill/efa2e311-cea8-4ac3-a9ac-6d4c679715ae,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176
http://data.europa.eu/esco/skill/efa2e311-cea8-4ac3-a9ac-6d4c679715ae,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/63dd281f-f980-4c0f-b0fc-eb13a679ae90
http://data.europa.eu/esco/skill/efa7943e-28b8-4657-bccb-f04e86ba058b,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2874065e-6ca3-430c-912a-467da3c23704
http://data.europa.eu/esco/skill/efaef6b2-1435-436f-94b6-ead3bcf0db9c,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800
http://data.europa.eu/esco/skill/efb63052-8b3e-4d61-96d6-45279eab1511,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae
http://data.europa.eu/esco/skill/efc1d46f-39ab-4c73-ade6-0a99a90dbeba,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
http://data.europa.eu/esco/skill/efc8bf52-f724-4dc6-bd22-93d9e9253eed,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d2a1c45-fae0-4bd6-b570-c668c9d4eda7
http://data.europa.eu/esco/skill/efd50a11-ccd9-424c-a5af-c6b4bb5ef006,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/41235c52-558f-4f94-9f14-dc69154e5081
http://data.europa.eu/esco/skill/efd50a11-ccd9-424c-a5af-c6b4bb5ef006,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d6d3fee7-47e2-47f4-a0ec-6c75f28c6abd
http://data.europa.eu/esco/skill/efe679da-60c2-40d7-a99a-1d6f938f5321,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2dae131-dd89-4e60-ba83-77e41db9d7bb
http://data.europa.eu/esco/skill/efe679da-60c2-40d7-a99a-1d6f938f5321,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/74374d09-7a54-4a05-ae78-d5940423de7c
http://data.europa.eu/esco/skill/efe801a5-8704-4def-8a96-c32f7a6cb9fb,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822
http://data.europa.eu/esco/skill/efe9be37-2433-4b58-95f4-283f2c048104,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d
http://data.europa.eu/esco/skill/efe9be37-2433-4b58-95f4-283f2c048104,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1dae8445-12e5-423a-bb26-824010e299b9
http://data.europa.eu/esco/skill/f0010b93-5552-45cb-ad26-168c8168f319,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436
http://data.europa.eu/esco/skill/f018c29a-e837-4c4e-ac7c-aea212e0fc48,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bc546a09-1103-4184-b757-3508ef5f8490
http://data.europa.eu/esco/skill/f01e377c-f32b-4ae4-9db6-e788a2aaa086,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c29aa9d2-4da8-4bdd-831c-8d4a2fb51730
http://data.europa.eu/esco/skill/f0318969-d484-4065-87d3-90f71c63e51e,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d
http://data.europa.eu/esco/skill/f0318969-d484-4065-87d3-90f71c63e51e,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/61970f8b-099c-4e7e-82e0-9ccdced0baf3
http://data.europa.eu/esco/skill/f03a3387-c4a7-41e3-a5d4-dd4577147940,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/80c042de-bc1a-4d78-b266-35bc80ba3093
http://data.europa.eu/esco/skill/f040111a-4d15-4dec-b343-fc4259318ee6,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d07fb7e-2815-454c-83e2-9c736c23435c
http://data.europa.eu/esco/skill/f077719c-82ff-4035-9426-47c5eb554454,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186
http://data.europa.eu/esco/skill/f077719c-82ff-4035-9426-47c5eb554454,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
http://data.europa.eu/esco/skill/f077719c-82ff-4035-9426-47c5eb554454,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cc3b901c-4d66-48f8-90b9-41883be1e1ed
http://data.europa.eu/esco/skill/f08107de-9dc1-47cf-93e0-7e44820b82b7,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8eb292fb-55f2-4952-b05d-1cbc205f515c
http://data.europa.eu/esco/skill/f090315f-5e45-4dc1-b1f4-e2ba74c205da,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c9fcb537-963b-4b9e-910d-701e818a2d62
http://data.europa.eu/esco/skill/f09e70cb-5d8c-4c57-b027-a45127c0bf92,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8d202e22-85e9-47b1-a1e0-3296d17244cd
http://data.europa.eu/esco/skill/f0a393f2-1427-4252-9124-410829e4b510,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/138e45b0-8825-4647-97f9-60addea47f7e
http://data.europa.eu/esco/skill/f0b45409-42ca-42bc-a701-041e594d0657,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/896a5e0c-7ac9-4e59-a9bf-17fdca6b1c37
http://data.europa.eu/esco/skill/f0cfc5d3-5d39-433e-b652-0ac274703495,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8cb74cda-060e-4a86-b763-92527caa029c
http://data.europa.eu/esco/skill/f0d4e3d4-2fb0-4ee2-bfee-f06416f7097a,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5db4eeb9-e064-474b-a9de-85cc6bbf97e4
http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9
http://data.europa.eu/esco/skill/f0f2da78-ef60-4653-b2c8-ff0a7a9ea2f8,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b
http://data.europa.eu/esco/skill/f120ad8f-dab4-4fa5-bbd8-b031d60cbfbf,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fbca4e43-3816-44cf-81a5-d7b5ae320c00
http://data.europa.eu/esco/skill/f120ad8f-dab4-4fa5-bbd8-b031d60cbfbf,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
http://data.europa.eu/esco/skill/f120ad8f-dab4-4fa5-bbd8-b031d60cbfbf,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb
http://data.europa.eu/esco/skill/f1302b71-c672-4c9a-9491-1b39a20b2c75,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fca5849d-f92a-4a1b-a8c1-af6836200caf
http://data.europa.eu/esco/skill/f130eab9-64a5-47f8-a63e-e4788aa935ce,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/62bf2e21-2613-47f1-a624-fe0fc925e671
http://data.europa.eu/esco/skill/f13bcfba-84b9-44a0-974f-a3d5b470ea9a,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/36e9c099-614e-44f1-ab0a-5e6fda4a0763
http://data.europa.eu/esco/skill/f14bd327-7ddc-4e83-a06b-cb0214c76183,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7655b81b-0fff-4c04-927a-25c6662d31a8
http://data.europa.eu/esco/skill/f15b591a-2522-44e4-a4ed-3b3a3e9801eb,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/29b326ea-a9c8-4963-b35a-8541d0cdff77
http://data.europa.eu/esco/skill/f162173b-2c79-42d0-9933-f45f4cf87e5c,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c0799f81-9955-463a-b071-4f1c82719aa8
http://data.europa.eu/esco/skill/f1621a21-ea45-4ee0-b738-5a5ca3882184,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9
http://data.europa.eu/esco/skill/f16e242e-a0e1-4d3a-b8bc-0fc6eca50354,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f37dbb3c-dafc-4835-86d1-de9615626f9b
http://data.europa.eu/esco/skill/f17846ea-7278-4b92-808e-bddeb6122cbe,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e355580-bd4a-465a-8058-92984623070e
http://data.europa.eu/esco/skill/f17f94f1-88cb-4815-873a-2a9639f10729,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/918f5211-b99f-4b29-9a34-6e475583ef55
http://data.europa.eu/esco/skill/f18822b9-bc6b-4343-aa5a-f756cd4bf9dc,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eda8a126-08bf-4fb1-8442-fa9febabb75f
http://data.europa.eu/esco/skill/f191c306-f0eb-4cb8-82fb-3331adbbc6f1,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
http://data.europa.eu/esco/skill/f191c306-f0eb-4cb8-82fb-3331adbbc6f1,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
http://data.europa.eu/esco/skill/f1b5800e-b763-4740-9586-3fef30568e81,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8bc75dce-beba-40f9-93fc-66c9708ed74b
http://data.europa.eu/esco/skill/f1b5800e-b763-4740-9586-3fef30568e81,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9
http://data.europa.eu/esco/skill/f1d147b0-0de2-462a-8088-8d43c6f621fb,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e6deadb4-f0d0-4fe8-8272-31a24dd987e2
http://data.europa.eu/esco/skill/f1d147b0-0de2-462a-8088-8d43c6f621fb,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/153ef919-4398-47c6-ad1a-8c931e4a335f
http://data.europa.eu/esco/skill/f1d147b0-0de2-462a-8088-8d43c6f621fb,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7cd931f4-9e0f-4dd3-aa77-cf8796a03097
http://data.europa.eu/esco/skill/f1d147b0-0de2-462a-8088-8d43c6f621fb,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/570b7a7f-f8ff-4573-8dcd-92ed7f6fb51a
http://data.europa.eu/esco/skill/f1d84ceb-f9bc-4b69-866d-426ee337f9af,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4394a7e8-ffec-4062-b679-a2570260a84f
http://data.europa.eu/esco/skill/f1e1057f-c441-4e76-9721-786821cf5ef6,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47
http://data.europa.eu/esco/skill/f1f40210-06cf-48f8-92d4-31c4ecc48682,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/65a3a184-7d11-4db9-9b85-281961d1514b
http://data.europa.eu/esco/skill/f1f40210-06cf-48f8-92d4-31c4ecc48682,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/871c123a-bb4d-42b9-bf23-4bf6850e8ac4
http://data.europa.eu/esco/skill/f2051d94-4877-4f20-b1c6-31cca9132884,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1f1d2ff8-c4c1-45cc-9812-6a7ee84a73cb
http://data.europa.eu/esco/skill/f2051d94-4877-4f20-b1c6-31cca9132884,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
http://data.europa.eu/esco/skill/f21c2b32-83e0-46b2-99b1-c277e3d27f2f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bc54eee1-a858-4f80-afdc-0442a617ef50
http://data.europa.eu/esco/skill/f21c2b32-83e0-46b2-99b1-c277e3d27f2f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b10c9a92-d6ff-40bc-ac64-4705949a2ac7
http://data.europa.eu/esco/skill/f21c2b32-83e0-46b2-99b1-c277e3d27f2f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c9eea75d-918e-4733-bf1d-86ecd7a04946
http://data.europa.eu/esco/skill/f22dd07b-cb0f-4b18-ba54-d922dfaa8c14,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b34e2ba1-9080-48c9-9b42-ee9192a4d3f1
http://data.europa.eu/esco/skill/f23ced50-862a-49d8-b7f6-a5c4bd6b49af,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822
http://data.europa.eu/esco/skill/f23f2b11-5bd8-422f-a669-a96a03d0eb4d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a4b7f1be-7058-45e4-ac90-66580499187f
http://data.europa.eu/esco/skill/f23f2b11-5bd8-422f-a669-a96a03d0eb4d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9c6e951f-aa88-4890-983d-e7a6ee49f5bb
http://data.europa.eu/esco/skill/f241fbf8-08a2-4c05-b9c1-3438d3e648dd,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c290c45c-b8da-4517-be4a-b16fdce26cb2
http://data.europa.eu/esco/skill/f24d196c-fda3-412b-aa8d-c9d36db80cd8,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500
http://data.europa.eu/esco/skill/f24d196c-fda3-412b-aa8d-c9d36db80cd8,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/40001d93-8937-4859-89d5-2dca53290ff4
http://data.europa.eu/esco/skill/f2536b0a-068b-48ed-910f-231bfa0ec032,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/41a3240f-58ba-44e2-a688-edeb21ea5c16
http://data.europa.eu/esco/skill/f2536b0a-068b-48ed-910f-231bfa0ec032,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae
http://data.europa.eu/esco/skill/f2536b0a-068b-48ed-910f-231bfa0ec032,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5d34adde-0b78-42b4-9d3d-69e9388d8398
http://data.europa.eu/esco/skill/f2704539-8b55-4164-8911-e550a1f9c47f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d6d3fee7-47e2-47f4-a0ec-6c75f28c6abd
http://data.europa.eu/esco/skill/f2711363-fced-40af-837e-5cea0c7f0604,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d
http://data.europa.eu/esco/skill/f2741507-c5f7-45b6-8bcd-8d0d27650d68,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b3fc5018-ff7b-46fd-be18-dd4148e9b241
http://data.europa.eu/esco/skill/f27bc0b0-5270-4467-9ea8-d6e8c2dbd9dc,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/36e9c099-614e-44f1-ab0a-5e6fda4a0763
http://data.europa.eu/esco/skill/f2898671-c530-4357-8999-6420d3a7708f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/65a3a184-7d11-4db9-9b85-281961d1514b
http://data.europa.eu/esco/skill/f2898671-c530-4357-8999-6420d3a7708f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d18e37a5-2cdf-4845-bb65-7c8e82e09dc5
http://data.europa.eu/esco/skill/f2898671-c530-4357-8999-6420d3a7708f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/61d9ad65-6a78-4c72-9824-aeca20d9a102
http://data.europa.eu/esco/skill/f2898671-c530-4357-8999-6420d3a7708f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b3a7918-c4f0-4f3f-9eaf-72c952d17374
http://data.europa.eu/esco/skill/f298831b-9eb5-4d26-b4e4-7efd04f3cf57,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9
http://data.europa.eu/esco/skill/f29c3331-b0dc-44c6-949f-b646bcfde992,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a
http://data.europa.eu/esco/skill/f29c3331-b0dc-44c6-949f-b646bcfde992,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9
http://data.europa.eu/esco/skill/f2bf8eae-5b91-47ba-93d3-557af74e23eb,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800
http://data.europa.eu/esco/skill/f2bf8eae-5b91-47ba-93d3-557af74e23eb,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/074dd1d8-2ae6-494b-9ca9-43772643174b
http://data.europa.eu/esco/skill/f2bf8eae-5b91-47ba-93d3-557af74e23eb,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/303b5c36-e48f-45a9-950c-5cd8061336c3
http://data.europa.eu/esco/skill/f2c26cd0-f823-4549-a418-f84d23131308,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436
http://data.europa.eu/esco/skill/f2d14962-e378-4df4-87ce-f1786df2b015,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6f55e44d-4494-4079-9b8d-01ac6912529e
http://data.europa.eu/esco/skill/f2da762e-868c-4dff-a936-50a7cb56e44d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/60c78287-22eb-4103-9c8c-28deaa460da0
http://data.europa.eu/esco/skill/f2df64d4-1dd2-47d4-b96c-d553f2523933,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b60c0cf-6ce6-4f04-9748-0e6d883673d8
http://data.europa.eu/esco/skill/f2df64d4-1dd2-47d4-b96c-d553f2523933,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/abcfd4de-3b3d-48ed-a002-36071bad8d46
http://data.europa.eu/esco/skill/f2ee4067-d66b-4c18-bb56-27e32a0c88dc,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a744db65-78a7-4b3c-8267-0ffe05715901
http://data.europa.eu/esco/skill/f2eed0ad-6572-461a-b1a6-a4d2b5c2e6b5,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0f2eee6f-2203-4cc8-9d79-854d2d5d8131
http://data.europa.eu/esco/skill/f3033b6b-c4d5-42a0-a5ed-c239c1c4ffc4,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9839e458-9555-45ea-b330-712b0d932acf
http://data.europa.eu/esco/skill/f31615c9-a654-4713-b64e-872b2004d82b,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2d44a9b-f28c-489e-9861-b654b5ded507
http://data.europa.eu/esco/skill/f31ca02e-5ad1-41dc-aed2-5a9a6db96bd2,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/285cac9e-dad3-4b7b-848f-9bd2860ae345
http://data.europa.eu/esco/skill/f32eb5de-3fc7-4bba-853a-c6f2f043c33e,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
http://data.europa.eu/esco/skill/f33b0ef2-7fe1-4ac1-96c4-36a1bff1771b,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b90438f-820f-4b1c-9fbb-ac60a4369404
http://data.europa.eu/esco/skill/f33b0ef2-7fe1-4ac1-96c4-36a1bff1771b,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47
http://data.europa.eu/esco/skill/f33b0ef2-7fe1-4ac1-96c4-36a1bff1771b,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/337e06b0-29e3-47bf-95a3-19bd84b311de
http://data.europa.eu/esco/skill/f35f83b7-ee52-4904-a9c1-94b8507635c6,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
http://data.europa.eu/esco/skill/f36fb0bd-21d5-4347-b484-69c735f4e700,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/12c82224-6394-4c3c-9831-2a8198ed1274
http://data.europa.eu/esco/skill/f3805809-9882-4bc5-bce1-b44040758b64,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a9b0806d-23d4-4460-9e94-df0136dfb46d
http://data.europa.eu/esco/skill/f3805809-9882-4bc5-bce1-b44040758b64,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83331548-2159-4b87-9177-c3cb29978540
http://data.europa.eu/esco/skill/f399a9c1-be41-4117-bf86-a64b503c4cfd,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1
http://data.europa.eu/esco/skill/f3a96be9-639d-43e0-aed5-c596980798d6,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8488927c-e4ba-4781-8b97-453ca50e7552
http://data.europa.eu/esco/skill/f3a96be9-639d-43e0-aed5-c596980798d6,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8ef1b45e-8499-4b1b-91f7-f8278bbb7767
http://data.europa.eu/esco/skill/f3b841c9-17d1-4cc3-9e6b-36c17b0d15d3,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d9bace0-63d0-4848-ac87-350a98082c12
http://data.europa.eu/esco/skill/f3be7a2c-c91d-4ae9-86f5-778dd3497309,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8269dc3d-50ee-46b5-a742-a7d2cb7d90bb
http://data.europa.eu/esco/skill/f3cc52e3-a96c-4549-b841-6e41a846fa99,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822
http://data.europa.eu/esco/skill/f3dea00d-53d9-4148-9304-986a14ff5b00,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/609a8ac1-9d29-4237-9886-596dbbe7ca8a
http://data.europa.eu/esco/skill/f3dea00d-53d9-4148-9304-986a14ff5b00,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9c72fa23-60c5-4b90-81a8-44a871beb4e5
http://data.europa.eu/esco/skill/f3ff2fee-879c-4112-9002-d2df984fcbb0,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae
http://data.europa.eu/esco/skill/f40be391-915a-4f80-bc3d-b727cfd172b6,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0612b3e9-5515-4233-af5e-07191b03c4ba
http://data.europa.eu/esco/skill/f41d4cd2-58ed-4ad6-b9c1-a5175c88d392,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
http://data.europa.eu/esco/skill/f423476b-9e88-4127-83ca-c0b7ab6f7487,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1d4c7049-6aa2-4e88-aeab-54fedaf14911
http://data.europa.eu/esco/skill/f43ee9cc-7284-406f-b23f-3eedb0581141,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/42fcf80d-7b45-40f3-bd2f-5411c4c0dfa0
http://data.europa.eu/esco/skill/f43ee9cc-7284-406f-b23f-3eedb0581141,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fd89f784-88dc-4d35-abd7-86aa073cab12
http://data.europa.eu/esco/skill/f4482d36-86d0-422d-aeb2-59d1bbebb6ff,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d
http://data.europa.eu/esco/skill/f46220aa-ad70-4c18-99dc-cb978f2850d2,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186
http://data.europa.eu/esco/skill/f46220aa-ad70-4c18-99dc-cb978f2850d2,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c291df22-0d6b-4cea-8feb-11c350a33081
http://data.europa.eu/esco/skill/f4751ef2-75fb-4c3b-9827-143895ee6218,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9
http://data.europa.eu/esco/skill/f47a1998-0beb-43be-9f46-380aa4d183da,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f
http://data.europa.eu/esco/skill/f4801e7a-c448-4fe8-b9d7-2d30666e04ce,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/34d6ed30-5d35-44b9-9498-fd15badb5f28
http://data.europa.eu/esco/skill/f4a30153-2b27-4c15-82ea-e0216bd0012f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c19c5b7d-ce2f-451f-9ae3-59cf823aa490
http://data.europa.eu/esco/skill/f4a85869-1855-45d5-a43c-7ee8cd451996,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fe1c2b32-7fe9-4668-affa-07ff658a68cf
http://data.europa.eu/esco/skill/f4a85869-1855-45d5-a43c-7ee8cd451996,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/69cfc5ed-6569-4aca-a4cc-fd782ba51d9c
http://data.europa.eu/esco/skill/f4a85869-1855-45d5-a43c-7ee8cd451996,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ce354460-500e-4eaa-8e95-8f243fcea3db
http://data.europa.eu/esco/skill/f4a85869-1855-45d5-a43c-7ee8cd451996,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/33a82b83-c838-4889-ae62-fae1317481eb
http://data.europa.eu/esco/skill/f4a85869-1855-45d5-a43c-7ee8cd451996,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a4b2a278-2123-4450-8b43-be01c4f341da
http://data.europa.eu/esco/skill/f4ad3d0a-a5c0-4442-9485-6e3ca83be035,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47
http://data.europa.eu/esco/skill/f4cd5ece-c0e2-42d7-83ef-2008fe0d7cb6,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06390194-dc45-4d6f-a385-36a58d281ac4
http://data.europa.eu/esco/skill/f4cd5ece-c0e2-42d7-83ef-2008fe0d7cb6,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/98221b4f-1f4f-435f-b895-eeb7d4c6561c
http://data.europa.eu/esco/skill/f4e02d83-0a70-4195-b84c-989040fab081,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/42f92768-cc76-488d-a721-e90c59ccaade
http://data.europa.eu/esco/skill/f4f2cb26-95c8-4d49-8dbc-fd0a514e2e50,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2a82241a-216e-44d8-bb50-6b9a0ef82084
http://data.europa.eu/esco/skill/f5084a43-42c9-4bbb-b47c-b3029cf8381d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d6d3fee7-47e2-47f4-a0ec-6c75f28c6abd
